Time,temperature
13:12:54,24.41
13:12:55,22.94
13:12:56,23.43
13:12:57,24.41
13:12:58,23.43
13:12:59,23.92
13:13:0,23.43
13:13:1,22.94
13:13:2,23.92
13:13:3,22.94
13:13:4,23.92
13:13:5,23.43
13:13:6,23.43
13:13:7,22.94
13:13:8,23.43
13:13:9,22.94
13:13:10,23.43
13:13:11,24.41
13:13:12,22.94
13:13:13,23.43
13:13:14,23.43
13:13:15,22.94
13:13:16,24.41
13:13:17,23.92
13:13:18,23.43
13:13:19,24.41
13:13:20,22.94
13:13:21,22.94
13:13:22,23.92
13:13:23,22.94
13:13:24,22.94
13:13:25,24.41
13:13:26,22.94
13:13:27,22.94
13:13:28,23.92
13:13:29,22.94
13:13:30,24.41
13:13:31,24.41
13:13:32,22.94
13:13:33,23.43
13:13:34,24.41
13:13:35,22.94
13:13:36,24.41
13:13:37,23.43
13:13:38,22.94
13:13:39,23.43
13:13:40,22.94
13:13:41,22.94
13:13:42,24.41
13:13:43,22.94
13:13:44,23.43
13:13:45,24.41
13:13:46,23.43
13:13:47,23.43
13:13:48,22.94
13:13:49,22.94
13:13:50,23.43
13:13:51,23.92
13:13:52,22.94
13:13:53,23.43
13:13:54,22.94
13:13:55,22.94
13:13:56,24.41
13:13:57,23.43
13:13:58,23.43
13:13:59,23.43
13:14:0,23.43
13:14:1,22.94
13:14:2,24.41
13:14:3,23.43
13:14:4,22.94
13:14:5,24.41
13:14:6,22.94
13:14:7,22.94
13:14:8,24.41
13:14:9,22.94
13:14:10,23.43
13:14:12,23.43
13:14:13,22.94
13:14:14,23.43
13:14:15,23.92
13:14:16,22.94
13:14:17,23.43
13:14:18,23.43
13:14:19,22.94
13:14:20,23.43
13:14:21,23.43
13:14:22,23.43
13:14:23,24.41
13:14:24,23.92
13:14:25,22.94
13:14:26,23.43
13:14:27,23.92
13:14:28,23.43
13:14:29,23.92
13:14:30,23.43
13:14:31,22.46
13:14:32,23.43
13:14:33,22.94
13:14:34,22.46
13:14:35,24.41
13:14:36,23.43
13:14:37,22.94
13:14:38,23.92
13:14:39,22.94
13:14:40,22.94
13:14:41,23.92
13:14:42,22.94
13:14:43,23.43
13:14:44,22.94
13:14:45,22.94
13:14:46,22.94
13:14:47,23.43
13:14:48,23.43
13:14:49,22.94
13:14:50,23.43
13:14:51,22.94
13:14:52,24.41
13:14:53,23.92
13:14:54,22.94
13:14:55,23.43
13:14:56,22.94
13:14:57,22.94
13:14:58,23.92
13:14:59,22.94
13:15:0,23.43
13:15:1,23.43
13:15:2,22.94
13:15:3,23.43
13:15:4,24.41
13:15:5,22.94
13:15:6,23.43
13:15:7,23.92
13:15:8,22.94
13:15:9,22.94
13:15:10,23.43
13:15:11,23.43
13:15:12,22.94
13:15:13,24.41
13:15:14,22.94
13:15:15,22.94
13:15:16,23.43
13:15:17,22.94
13:15:18,22.46
13:15:19,24.41
13:15:20,22.94
13:15:21,23.43
13:15:22,23.92
13:15:23,22.94
13:15:24,24.41
13:15:25,23.92
13:15:26,22.94
13:15:27,23.43
13:15:28,22.46
13:15:29,22.94
13:15:30,24.41
13:15:31,23.92
13:15:32,23.43
13:15:33,23.43
13:15:34,22.94
13:15:35,22.94
13:15:36,23.43
13:15:37,23.92
13:15:38,24.41
13:15:39,23.43
13:15:40,23.43
13:15:41,23.43
13:15:42,23.43
13:15:43,23.43
13:15:44,23.43
13:15:45,22.46
13:15:46,22.94
13:15:47,22.94
13:15:48,24.41
13:15:49,23.43
13:15:50,23.43
13:15:51,23.43
13:15:52,22.94
13:15:53,22.94
13:15:54,23.92
13:15:55,23.43
13:15:56,23.43
13:15:57,23.43
13:15:58,22.94
13:15:59,23.43
13:16:0,23.43
13:16:1,22.94
13:16:2,23.43
13:16:3,24.41
13:16:4,22.94
13:16:5,24.41
13:16:6,23.92
13:16:7,23.43
13:16:8,23.43
13:16:9,22.94
13:16:10,22.94
13:16:11,24.41
13:16:12,23.43
13:16:13,22.94
13:16:14,23.43
13:16:15,22.94
13:16:16,22.94
13:16:17,23.43
13:16:18,23.43
13:16:19,23.43
13:16:20,23.43
13:16:21,23.92
13:16:22,22.94
13:16:23,24.41
13:16:24,23.43
13:16:26,23.43
13:16:27,23.92
13:16:28,22.94
13:16:29,23.43
13:16:30,23.92
13:16:31,22.94
13:16:32,23.43
13:16:33,23.43
13:16:34,23.43
13:16:35,22.94
13:16:36,23.92
13:16:37,23.43
13:16:38,22.94
13:16:39,23.43
13:16:40,22.94
13:16:41,22.94
13:16:42,23.92
13:16:43,23.43
13:16:44,22.94
13:16:45,23.43
13:16:46,22.94
13:16:47,22.94
13:16:48,24.41
13:16:49,23.43
13:16:50,23.43
13:16:51,23.43
13:16:52,22.94
13:16:53,22.94
13:16:54,23.92
13:16:55,23.43
13:16:56,23.43
13:16:57,23.43
13:16:58,22.94
13:16:59,22.46
13:17:0,23.43
13:17:1,22.94
13:17:2,22.94
13:17:3,24.41
13:17:4,22.94
13:17:5,22.46
13:17:6,23.92
13:17:7,22.94
13:17:8,22.46
13:17:9,23.92
13:17:10,22.94
13:17:11,22.46
13:17:12,23.43
13:17:13,22.94
13:17:14,23.43
13:17:15,24.41
13:17:16,22.94
13:17:17,22.46
13:17:18,23.43
13:17:19,22.94
13:17:20,23.92
13:17:21,22.94
13:17:22,23.43
13:17:23,22.94
13:17:24,22.94
13:17:25,22.94
13:17:26,23.43
13:17:27,22.94
13:17:28,22.94
13:17:29,22.46
13:17:30,23.43
13:17:31,22.46
13:17:32,22.46
13:17:33,22.94
13:17:34,22.94
13:17:35,22.46
13:17:36,23.43
13:17:37,22.94
13:17:38,23.43
13:17:39,22.94
13:17:40,22.94
13:17:41,22.46
13:17:42,22.94
13:17:43,23.43
13:17:44,23.43
13:17:45,22.94
13:17:46,22.94
13:17:47,23.43
13:17:48,22.94
13:17:49,22.94
13:17:50,23.43
13:17:51,22.94
13:17:52,22.94
13:17:53,23.43
13:17:54,23.43
13:17:55,24.41
13:17:56,24.41
13:17:57,23.43
13:17:58,22.94
13:17:59,24.41
13:18:0,22.94
13:18:1,22.94
13:18:2,23.92
13:18:3,22.94
13:18:4,22.94
13:18:5,23.92
13:18:6,22.94
13:18:7,23.43
13:18:8,23.43
13:18:9,23.92
13:18:10,22.46
13:18:11,22.94
13:18:12,22.94
13:18:13,22.94
13:18:14,22.94
13:18:15,22.94
13:18:16,22.94
13:18:17,23.43
13:18:18,22.94
13:18:19,22.46
13:18:20,23.43
13:18:21,22.94
13:18:22,22.94
13:18:23,23.92
13:18:24,22.94
13:18:25,23.43
13:18:26,23.92
13:18:27,22.94
13:18:28,22.46
13:18:29,23.43
13:18:30,22.94
13:18:31,22.46
13:18:32,23.92
13:18:33,22.94
13:18:34,22.46
13:18:35,23.92
13:18:36,22.94
13:18:37,23.43
13:18:39,23.92
13:18:40,22.46
13:18:41,22.46
13:18:42,23.92
13:18:43,22.94
13:18:44,23.43
13:18:45,23.43
13:18:46,22.94
13:18:47,22.46
13:18:48,23.43
13:18:49,22.94
13:18:50,22.46
13:18:51,23.92
13:18:52,22.94
13:18:53,22.46
13:18:54,22.94
13:18:55,22.94
13:18:56,23.43
13:18:57,23.92
13:18:58,22.94
13:18:59,22.46
13:19:0,23.92
13:19:1,22.94
13:19:2,23.92
13:19:3,23.43
13:19:4,22.94
13:19:5,23.92
13:19:6,23.43
13:19:7,22.94
13:19:8,23.92
13:19:9,23.43
13:19:10,22.46
13:19:11,23.43
13:19:12,23.43
13:19:13,22.94
13:19:14,23.92
13:19:15,23.43
13:19:16,22.94
13:19:17,23.43
13:19:18,22.94
13:19:19,22.94
13:19:20,22.46
13:19:21,22.94
13:19:22,22.46
13:19:23,23.43
13:19:24,22.94
13:19:25,22.94
13:19:26,23.43
13:19:27,22.94
13:19:28,21.97
13:19:29,22.46
13:19:30,22.94
13:19:31,22.94
13:19:32,23.92
13:19:33,22.94
13:19:34,22.94
13:19:35,22.46
13:19:36,22.94
13:19:37,22.94
13:19:38,23.43
13:19:39,22.94
13:19:40,22.46
13:19:41,22.46
13:19:42,22.94
13:19:43,23.92
13:19:44,22.46
13:19:45,22.94
13:19:46,22.46
13:19:47,22.94
13:19:48,22.94
13:19:49,22.94
13:19:50,23.92
13:19:51,23.43
13:19:52,22.94
13:19:53,22.46
13:19:54,22.46
13:19:55,22.94
13:19:56,22.94
13:19:57,23.43
13:19:58,22.46
13:19:59,23.43
13:20:0,23.43
13:20:1,23.43
13:20:2,23.92
13:20:3,22.94
13:20:4,22.46
13:20:5,22.94
13:20:6,22.94
13:20:7,22.94
13:20:8,23.92
13:20:9,22.94
13:20:10,22.46
13:20:11,24.41
13:20:12,22.94
13:20:13,23.43
13:20:14,23.43
13:20:15,22.94
13:20:16,22.46
13:20:17,22.94
13:20:18,22.94
13:20:19,23.43
13:20:20,23.92
13:20:21,22.94
13:20:22,22.46
13:20:23,23.43
13:20:24,22.94
13:20:25,22.94
13:20:26,23.92
13:20:27,22.94
13:20:28,22.46
13:20:29,23.92
13:20:30,22.94
13:20:31,22.46
13:20:32,23.92
13:20:33,22.94
13:20:34,22.46
13:20:35,22.94
13:20:36,22.94
13:20:37,23.43
13:20:38,23.92
13:20:39,22.94
13:20:40,22.46
13:20:41,22.94
13:20:42,22.94
13:20:43,22.94
13:20:44,23.92
13:20:45,23.43
13:20:46,22.94
13:20:47,23.43
13:20:48,22.94
13:20:49,23.43
13:20:50,23.92
13:20:51,22.94
13:20:53,22.46
13:20:54,23.43
13:20:55,22.94
13:20:56,22.46
13:20:57,23.92
13:20:58,22.94
13:20:59,23.43
13:21:0,23.43
13:21:1,22.94
13:21:2,23.43
13:21:3,23.92
13:21:4,22.94
13:21:5,22.46
13:21:6,22.94
13:21:7,22.94
13:21:8,23.43
13:21:9,23.92
13:21:10,22.94
13:21:11,22.46
13:21:12,22.46
13:21:13,22.94
13:21:14,21.97
13:21:15,23.92
13:21:16,21.97
13:21:17,22.46
13:21:18,23.92
13:21:19,22.94
13:21:20,23.43
13:21:21,23.92
13:21:22,22.94
13:21:23,22.46
13:21:24,22.94
13:21:25,22.94
13:21:26,23.43
13:21:27,23.92
13:21:28,22.94
13:21:29,21.97
13:21:30,23.43
13:21:31,22.94
13:21:32,22.46
13:21:33,22.94
13:21:34,22.94
13:21:35,22.46
13:21:36,22.94
13:21:37,22.94
13:21:38,23.92
13:21:39,22.94
13:21:40,22.94
13:21:41,21.97
13:21:42,22.94
13:21:43,22.94
13:21:44,22.46
13:21:45,22.94
13:21:46,22.94
13:21:47,22.46
13:21:48,23.43
13:21:49,22.94
13:21:50,23.43
13:21:51,22.94
13:21:52,22.94
13:21:53,22.46
13:21:54,23.92
13:21:55,22.94
13:21:56,23.43
13:21:57,22.94
13:21:58,22.94
13:21:59,23.43
13:22:0,23.43
13:22:1,22.94
13:22:2,22.46
13:22:3,22.46
13:22:4,22.94
13:22:5,22.46
13:22:6,23.92
13:22:7,22.94
13:22:8,23.43
13:22:9,23.43
13:22:10,22.94
13:22:11,24.41
13:22:12,23.92
13:22:13,22.94
13:22:14,22.46
13:22:15,22.94
13:22:16,22.94
13:22:17,23.92
13:22:18,23.43
13:22:19,22.94
13:22:20,22.46
13:22:21,22.94
13:22:22,22.46
13:22:23,23.92
13:22:24,23.92
13:22:25,23.92
13:22:26,22.46
13:22:27,22.94
13:22:28,22.46
13:22:29,22.94
13:22:30,22.94
13:22:31,22.94
13:22:32,22.46
13:22:33,22.94
13:22:34,22.94
13:22:35,22.46
13:22:36,23.43
13:22:37,22.94
13:22:38,23.43
13:22:39,23.43
13:22:40,22.94
13:22:41,23.43
13:22:42,23.92
13:22:43,22.94
13:22:44,23.43
13:22:45,22.94
13:22:46,22.94
13:22:47,23.92
13:22:48,23.43
13:22:49,22.94
13:22:50,22.46
13:22:51,22.94
13:22:52,22.94
13:22:53,23.43
13:22:54,23.43
13:22:55,21.97
13:22:56,22.46
13:22:57,23.43
13:22:58,22.94
13:22:59,23.43
13:23:0,23.92
13:23:1,22.94
13:23:2,22.46
13:23:3,22.94
13:23:4,22.94
13:23:5,23.43
13:23:7,23.43
13:23:8,22.94
13:23:9,21.97
13:23:10,22.94
13:23:11,22.94
13:23:12,21.97
13:23:13,23.92
13:23:14,22.46
13:23:15,21.97
13:23:16,22.94
13:23:17,22.94
13:23:18,23.43
13:23:19,21.97
13:23:20,23.43
13:23:21,22.94
13:23:22,22.94
13:23:23,22.94
13:23:24,22.46
13:23:25,23.92
13:23:26,22.94
13:23:27,21.97
13:23:28,23.92
13:23:29,22.94
13:23:30,22.46
13:23:31,23.43
13:23:32,22.94
13:23:33,22.46
13:23:34,22.94
13:23:35,22.94
13:23:36,22.46
13:23:37,23.43
13:23:38,22.94
13:23:39,22.94
13:23:40,23.43
13:23:41,22.94
13:23:42,22.46
13:23:43,22.46
13:23:44,22.94
13:23:45,22.94
13:23:46,23.43
13:23:47,22.94
13:23:48,22.46
13:23:49,23.43
13:23:50,22.94
13:23:51,22.94
13:23:52,23.92
13:23:53,22.94
13:23:54,23.43
13:23:55,22.46
13:23:56,23.43
13:23:57,22.94
13:23:58,23.92
13:23:59,22.94
13:24:0,22.94
13:24:1,24.41
13:24:2,22.94
13:24:3,22.94
13:24:4,23.43
13:24:5,22.94
13:24:6,22.94
13:24:7,22.46
13:24:8,23.43
13:24:9,24.41
13:24:10,22.94
13:24:11,22.94
13:24:12,23.43
13:24:13,22.94
13:24:14,22.94
13:24:15,22.94
13:24:16,23.43
13:24:17,22.94
13:24:18,22.46
13:24:19,23.43
13:24:20,23.43
13:24:21,22.94
13:24:22,23.43
13:24:23,23.43
13:24:24,22.94
13:24:25,23.92
13:24:26,23.92
13:24:27,22.94
13:24:28,23.43
13:24:29,22.94
13:24:30,22.94
13:24:31,23.43
13:24:32,23.92
13:24:33,22.94
13:24:34,23.43
13:24:35,22.94
13:24:36,22.94
13:24:37,23.43
13:24:38,23.43
13:24:39,22.94
13:24:40,22.46
13:24:41,23.43
13:24:42,22.94
13:24:43,23.92
13:24:44,23.92
13:24:45,22.94
13:24:46,23.43
13:24:47,22.94
13:24:48,22.94
13:24:49,23.92
13:24:50,23.43
13:24:51,22.94
13:24:52,22.46
13:24:53,23.43
13:24:54,22.94
13:24:55,22.46
13:24:56,23.43
13:24:57,22.46
13:24:58,22.94
13:24:59,22.46
13:25:0,22.94
13:25:1,22.46
13:25:2,22.94
13:25:3,22.94
13:25:4,22.94
13:25:5,22.94
13:25:6,22.94
13:25:7,22.46
13:25:8,23.43
13:25:9,22.94
13:25:10,22.46
13:25:11,23.43
13:25:12,22.94
13:25:13,23.92
13:25:14,23.92
13:25:15,22.46
13:25:16,23.43
13:25:17,23.43
13:25:18,22.94
13:25:20,23.43
13:25:21,23.92
13:25:22,22.94
13:25:23,22.46
13:25:24,23.43
13:25:25,22.94
13:25:26,21.97
13:25:27,23.92
13:25:28,22.94
13:25:29,22.46
13:25:30,22.94
13:25:31,22.94
13:25:32,23.43
13:25:33,23.92
13:25:34,22.94
13:25:35,22.94
13:25:36,23.92
13:25:37,22.94
13:25:38,23.43
13:25:39,22.94
13:25:40,22.94
13:25:41,22.46
13:25:42,23.92
13:25:43,22.94
13:25:44,22.46
13:25:45,23.92
13:25:46,22.94
13:25:47,22.94
13:25:48,23.92
13:25:49,22.94
13:25:50,23.43
13:25:51,22.94
13:25:52,22.94
13:25:53,22.94
13:25:54,23.92
13:25:55,22.94
13:25:56,22.94
13:25:57,23.43
13:25:58,22.94
13:25:59,22.94
13:26:0,23.43
13:26:1,23.43
13:26:2,22.46
13:26:3,22.46
13:26:4,22.94
13:26:5,23.43
13:26:6,23.43
13:26:7,22.94
13:26:8,22.46
13:26:9,23.43
13:26:10,22.94
13:26:11,22.94
13:26:12,23.43
13:26:13,22.94
13:26:14,22.94
13:26:15,22.46
13:26:16,22.94
13:26:17,22.94
13:26:18,23.43
13:26:19,22.94
13:26:20,22.94
13:26:21,22.94
13:26:22,22.94
13:26:23,22.94
13:26:24,23.43
13:26:25,23.43
13:26:26,22.46
13:26:27,23.43
13:26:28,23.43
13:26:29,22.94
13:26:30,23.43
13:26:31,22.94
13:26:32,22.94
13:26:33,23.92
13:26:34,22.94
13:26:35,22.94
13:26:36,22.46
13:26:37,22.94
13:26:38,22.94
13:26:39,21.97
13:26:40,22.94
13:26:41,22.94
13:26:42,22.46
13:26:43,23.43
13:26:44,21.97
13:26:45,22.94
13:26:46,21.97
13:26:47,22.94
13:26:48,22.46
13:26:49,22.94
13:26:50,22.94
13:26:51,22.94
13:26:52,23.92
13:26:53,21.97
13:26:54,22.46
13:26:55,23.43
13:26:56,22.94
13:26:57,23.43
13:26:58,23.92
13:26:59,22.46
13:27:0,22.46
13:27:1,24.41
13:27:2,22.94
13:27:3,23.43
13:27:4,23.92
13:27:5,22.94
13:27:6,22.46
13:27:7,22.94
13:27:8,22.94
13:27:9,22.46
13:27:10,23.92
13:27:11,22.94
13:27:12,22.94
13:27:13,23.43
13:27:14,22.94
13:27:15,23.43
13:27:16,23.43
13:27:17,22.94
13:27:18,22.46
13:27:19,23.43
13:27:20,22.94
13:27:21,22.46
13:27:22,23.92
13:27:23,22.94
13:27:24,22.46
13:27:25,23.92
13:27:26,22.94
13:27:27,22.94
13:27:28,23.43
13:27:29,22.94
13:27:30,22.94
13:27:31,23.43
13:27:32,22.94
13:27:34,22.94
13:27:35,23.43
13:27:36,22.46
13:27:37,22.94
13:27:38,22.94
13:27:39,22.94
13:27:40,22.94
13:27:41,23.43
13:27:42,22.94
13:27:43,22.94
13:27:44,23.92
13:27:45,23.43
13:27:46,22.46
13:27:47,22.46
13:27:48,22.94
13:27:49,22.94
13:27:50,22.46
13:27:51,23.43
13:27:52,21.97
13:27:53,22.46
13:27:54,23.43
13:27:55,22.94
13:27:56,23.43
13:27:57,22.94
13:27:58,22.94
13:27:59,22.46
13:28:0,22.94
13:28:1,22.94
13:28:2,23.43
13:28:3,23.92
13:28:4,22.94
13:28:5,22.46
13:28:6,23.43
13:28:7,22.94
13:28:8,22.46
13:28:9,22.94
13:28:10,21.97
13:28:11,22.46
13:28:12,23.92
13:28:13,22.94
13:28:14,22.46
13:28:15,22.94
13:28:16,22.94
13:28:17,21.97
13:28:18,23.43
13:28:19,22.94
13:28:20,22.46
13:28:21,22.46
13:28:22,22.94
13:28:23,23.43
13:28:24,23.92
13:28:25,22.94
13:28:26,23.43
13:28:27,22.94
13:28:28,23.43
13:28:29,22.94
13:28:30,23.92
13:28:31,23.43
13:28:32,22.94
13:28:33,23.43
13:28:34,23.43
13:28:35,22.94
13:28:36,23.92
13:28:37,22.94
13:28:38,22.94
13:28:39,23.92
13:28:40,22.94
13:28:41,22.94
13:28:42,23.43
13:28:43,22.94
13:28:44,22.46
13:28:45,23.43
13:28:46,23.43
13:28:47,22.94
13:28:48,23.43
13:28:49,22.94
13:28:50,22.46
13:28:51,23.92
13:28:52,23.43
13:28:53,22.94
13:28:54,23.43
13:28:55,22.94
13:28:56,22.94
13:28:57,23.92
13:28:58,23.43
13:28:59,22.94
13:29:0,22.46
13:29:1,22.94
13:29:2,22.94
13:29:3,22.46
13:29:4,23.92
13:29:5,22.94
13:29:6,22.46
13:29:7,23.43
13:29:8,22.94
13:29:9,23.43
13:29:10,23.43
13:29:11,22.94
13:29:12,22.46
13:29:13,23.92
13:29:14,23.43
13:29:15,23.43
13:29:16,23.43
13:29:17,23.43
13:29:18,23.43
13:29:19,22.94
13:29:20,23.43
13:29:21,22.94
13:29:22,23.43
13:29:23,22.94
13:29:24,22.94
13:29:25,23.92
13:29:26,22.94
13:29:27,22.46
13:29:28,22.46
13:29:29,23.43
13:29:30,22.94
13:29:31,23.92
13:29:32,23.43
13:29:33,22.94
13:29:34,22.46
13:29:35,22.94
13:29:36,22.94
13:29:37,22.46
13:29:38,23.92
13:29:39,22.94
13:29:40,22.46
13:29:41,23.43
13:29:42,22.94
13:29:43,22.46
13:29:44,23.92
13:29:45,22.94
13:29:47,22.46
13:29:48,23.43
13:29:49,22.94
13:29:50,22.46
13:29:51,23.43
13:29:52,23.43
13:29:53,22.46
13:29:54,23.43
13:29:55,22.94
13:29:56,22.94
13:29:57,22.46
13:29:58,22.46
13:29:59,22.94
13:30:0,23.43
13:30:1,22.94
13:30:2,22.94
13:30:3,22.46
13:30:4,22.94
13:30:5,22.94
13:30:6,22.46
13:30:7,23.92
13:30:8,22.94
13:30:9,22.46
13:30:10,23.92
13:30:11,22.46
13:30:12,22.94
13:30:13,22.94
13:30:14,22.94
13:30:15,21.97
13:30:16,23.43
13:30:17,22.94
13:30:18,21.97
13:30:19,22.94
13:30:20,22.94
13:30:21,22.46
13:30:22,23.92
13:30:23,23.43
13:30:24,23.43
13:30:25,22.46
13:30:26,22.94
13:30:27,23.92
13:30:28,23.92
13:30:29,22.94
13:30:30,22.46
13:30:31,23.43
13:30:32,22.94
13:30:33,22.94
13:30:34,23.92
13:30:35,22.94
13:30:36,22.94
13:30:37,22.94
13:30:38,22.46
13:30:39,22.94
13:30:40,23.43
13:30:41,22.94
13:30:42,22.94
13:30:43,23.43
13:30:44,23.43
13:30:45,21.97
13:30:46,21.97
13:30:47,23.43
13:30:48,22.46
13:30:49,23.43
13:30:50,23.43
13:30:51,22.94
13:30:52,22.46
13:30:53,23.43
13:30:54,22.94
13:30:55,23.43
13:30:56,23.43
13:30:57,22.94
13:30:58,22.46
13:30:59,22.46
13:31:0,23.92
13:31:1,22.94
13:31:2,23.92
13:31:3,22.94
13:31:4,22.46
13:31:5,23.43
13:31:6,23.43
13:31:7,22.46
13:31:8,23.43
13:31:9,23.92
13:31:10,22.94
13:31:11,23.92
13:31:12,22.94
13:31:13,22.94
13:31:14,22.46
13:31:15,22.94
13:31:16,22.94
13:31:17,23.43
13:31:18,23.43
13:31:19,22.46
13:31:20,22.46
13:31:21,23.43
13:31:22,22.94
13:31:23,23.43
13:31:24,23.92
13:31:25,22.94
13:31:26,22.46
13:31:27,23.92
13:31:28,22.94
13:31:29,23.43
13:31:30,23.92
13:31:31,22.94
13:31:32,22.46
13:31:33,23.92
13:31:34,22.94
13:31:35,22.94
13:31:36,23.43
13:31:37,22.94
13:31:38,22.94
13:31:39,23.43
13:31:40,22.94
13:31:41,22.46
13:31:42,23.43
13:31:43,22.94
13:31:44,22.94
13:31:45,23.43
13:31:46,23.43
13:31:47,22.46
13:31:48,23.43
13:31:49,22.94
13:31:50,22.46
13:31:51,21.97
13:31:52,22.94
13:31:53,22.94
13:31:54,22.94
13:31:55,22.94
13:31:56,22.94
13:31:57,22.46
13:31:58,23.43
13:31:59,22.94
13:32:1,21.97
13:32:2,23.92
13:32:3,22.94
13:32:4,22.46
13:32:5,23.92
13:32:6,22.94
13:32:7,21.97
13:32:8,23.43
13:32:9,22.94
13:32:10,22.46
13:32:11,22.94
13:32:12,22.94
13:32:13,22.46
13:32:14,23.92
13:32:15,22.94
13:32:16,22.46
13:32:17,22.46
13:32:18,22.94
13:32:19,22.94
13:32:20,23.43
13:32:21,22.94
13:32:22,21.97
13:32:23,22.46
13:32:24,22.94
13:32:25,22.94
13:32:26,23.43
13:32:27,22.94
13:32:28,22.94
13:32:29,23.92
13:32:30,23.43
13:32:31,22.94
13:32:32,23.43
13:32:33,22.94
13:32:34,22.94
13:32:35,23.92
13:32:36,23.92
13:32:37,22.94
13:32:38,22.46
13:32:39,22.94
13:32:40,22.94
13:32:41,22.94
13:32:42,23.92
13:32:43,22.94
13:32:44,22.94
13:32:45,22.94
13:32:46,22.94
13:32:47,22.46
13:32:48,23.92
13:32:49,22.94
13:32:50,22.46
13:32:51,22.94
13:32:52,22.94
13:32:53,22.94
13:32:54,22.46
13:32:55,22.94
13:32:56,22.46
13:32:57,23.43
13:32:58,22.94
13:32:59,22.46
13:33:0,22.46
13:33:1,22.94
13:33:2,22.94
13:33:3,23.43
13:33:4,23.43
13:33:5,22.46
13:33:6,22.46
13:33:7,22.94
13:33:8,22.94
13:33:9,23.43
13:33:10,23.43
13:33:11,22.94
13:33:12,22.94
13:33:13,22.94
13:33:14,22.94
13:33:15,21.97
13:33:16,23.43
13:33:17,22.46
13:33:18,21.97
13:33:19,23.43
13:33:20,22.94
13:33:21,23.43
13:33:22,23.43
13:33:23,22.94
13:33:24,21.97
13:33:25,23.43
13:33:26,23.43
13:33:27,22.46
13:33:28,23.43
13:33:29,23.43
13:33:30,22.94
13:33:31,23.43
13:33:32,22.94
13:33:33,23.43
13:33:34,22.94
13:33:35,22.94
13:33:36,22.46
13:33:37,22.94
13:33:38,23.43
13:33:39,22.94
13:33:40,21.97
13:33:41,23.43
13:33:42,22.94
13:33:43,23.43
13:33:44,23.43
13:33:45,22.94
13:33:46,21.97
13:33:47,23.43
13:33:48,22.94
13:33:49,21.97
13:33:50,23.43
13:33:51,22.94
13:33:52,22.46
13:33:53,23.43
13:33:54,22.94
13:33:55,22.94
13:33:56,22.46
13:33:57,22.94
13:33:58,22.94
13:33:59,22.46
13:34:0,23.43
13:34:1,22.94
13:34:2,21.97
13:34:3,23.92
13:34:4,22.94
13:34:5,23.43
13:34:6,22.46
13:34:7,22.94
13:34:8,21.97
13:34:9,23.43
13:34:10,22.94
13:34:11,22.46
13:34:12,23.43
13:34:13,22.94
13:34:15,22.46
13:34:16,23.43
13:34:17,22.94
13:34:18,22.46
13:34:19,21.97
13:34:20,22.94
13:34:21,22.94
13:34:22,23.43
13:34:23,22.46
13:34:24,23.43
13:34:25,22.94
13:34:26,21.97
13:34:27,22.94
13:34:28,22.94
13:34:29,23.43
13:34:30,22.94
13:34:31,21.97
13:34:32,23.43
13:34:33,22.94
13:34:34,22.46
13:34:35,22.46
13:34:36,22.94
13:34:37,22.94
13:34:38,23.43
13:34:39,22.94
13:34:40,21.97
13:34:41,23.43
13:34:42,22.94
13:34:43,22.94
13:34:44,22.46
13:34:45,23.92
13:34:46,22.46
13:34:47,23.43
13:34:48,23.43
13:34:49,22.94
13:34:50,22.46
13:34:51,23.92
13:34:52,22.46
13:34:53,22.94
13:34:54,23.92
13:34:55,22.94
13:34:56,22.94
13:34:57,23.43
13:34:58,23.43
13:34:59,22.94
13:35:0,23.43
13:35:1,22.94
13:35:2,22.94
13:35:3,23.92
13:35:4,23.43
13:35:5,22.94
13:35:6,21.97
13:35:7,23.43
13:35:8,22.94
13:35:9,22.46
13:35:10,23.43
13:35:11,22.94
13:35:12,21.97
13:35:13,23.92
13:35:14,22.94
13:35:15,22.94
13:35:16,23.43
13:35:17,22.94
13:35:18,22.94
13:35:19,22.94
13:35:20,23.43
13:35:21,22.94
13:35:22,21.97
13:35:23,22.94
13:35:24,22.94
13:35:25,21.97
13:35:26,23.43
13:35:27,22.94
13:35:28,21.97
13:35:29,23.92
13:35:30,22.94
13:35:31,21.97
13:35:32,23.43
13:35:33,22.46
13:35:34,22.46
13:35:35,23.43
13:35:36,23.43
13:35:37,21.97
13:35:38,21.97
13:35:39,23.43
13:35:40,22.94
13:35:41,23.43
13:35:42,23.92
13:35:43,22.94
13:35:44,21.97
13:35:45,23.43
13:35:46,22.94
13:35:47,22.46
13:35:48,23.43
13:35:49,22.94
13:35:50,22.46
13:35:51,23.43
13:35:52,23.43
13:35:53,22.46
13:35:54,22.46
13:35:55,22.94
13:35:56,22.94
13:35:57,22.46
13:35:58,23.43
13:35:59,22.94
13:36:0,22.94
13:36:1,23.43
13:36:2,22.94
13:36:3,21.97
13:36:4,22.46
13:36:5,22.94
13:36:6,22.94
13:36:7,23.43
13:36:8,22.94
13:36:9,22.94
13:36:10,22.94
13:36:11,22.94
13:36:12,22.94
13:36:13,21.97
13:36:14,22.46
13:36:15,22.94
13:36:16,22.94
13:36:17,23.43
13:36:18,22.94
13:36:19,22.94
13:36:20,21.97
13:36:21,22.94
13:36:22,22.94
