CPUID:,0x200F31
Processor:,Mobile AMD Turion X2 RM-74 (Griffin)
Platform:,Socket S1g2 (638 pin)
Revision:,LG-B1
Lithography:,65nm

Session start:,12:29:35 - July 16 - 2011

Time,CPU 0 Temp. (°),,CPU 0,Low temp. (°),High temp. (°),Core load (%),CPU speed (MHz),
14:59:02,70,,,53,94,9,549.99,
14:59:03,70,,,53,94,25,549.99,
14:59:04,70,,,53,94,14,549.99,
14:59:05,70,,,53,94,0,549.99,
14:59:06,70,,,53,94,20,549.99,
14:59:07,70,,,53,94,6,549.99,
14:59:08,69,,,53,94,0,549.99,
14:59:09,69,,,53,94,17,549.99,
14:59:10,69,,,53,94,8,549.99,
14:59:11,69,,,53,94,0,549.99,
14:59:12,69,,,53,94,15,549.99,
14:59:13,69,,,53,94,8,549.99,
14:59:14,69,,,53,94,0,549.99,
14:59:15,69,,,53,94,14,549.99,
14:59:16,68,,,53,94,11,549.99,
14:59:17,68,,,53,94,0,549.99,
14:59:18,68,,,53,94,15,549.99,
14:59:19,68,,,53,94,12,549.99,
14:59:20,68,,,53,94,0,549.99,
14:59:21,68,,,53,94,18,549.99,
14:59:22,68,,,53,94,8,549.99,
14:59:23,68,,,53,94,0,549.99,
14:59:24,67,,,53,94,17,549.99,
14:59:25,67,,,53,94,8,549.99,
14:59:26,67,,,53,94,0,549.99,
14:59:27,67,,,53,94,17,549.99,
14:59:28,67,,,53,94,18,549.99,
14:59:29,67,,,53,94,0,549.99,
14:59:30,67,,,53,94,12,549.99,
14:59:31,67,,,53,94,9,549.99,
14:59:32,66,,,53,94,0,549.99,
14:59:33,66,,,53,94,14,549.99,
14:59:34,66,,,53,94,11,549.99,
14:59:35,66,,,53,94,0,549.99,
14:59:36,66,,,53,94,12,549.99,
14:59:37,66,,,53,94,8,549.99,
14:59:38,66,,,53,94,6,549.99,
14:59:39,66,,,53,94,12,549.99,
14:59:40,65,,,53,94,6,549.99,
14:59:41,65,,,53,94,0,549.99,
14:59:42,65,,,53,94,17,549.99,
14:59:43,65,,,53,94,9,549.99,
14:59:44,65,,,53,94,0,549.99,
14:59:46,65,,,53,94,20,549.99,
14:59:47,65,,,53,94,9,549.99,
14:59:48,65,,,53,94,0,549.99,
14:59:49,64,,,53,94,25,549.99,
14:59:50,64,,,53,94,6,549.99,
14:59:51,64,,,53,94,0,549.99,
14:59:52,64,,,53,94,12,549.99,
14:59:53,64,,,53,94,6,549.99,
14:59:54,64,,,53,94,2,549.99,
14:59:55,64,,,53,94,15,549.99,
14:59:56,64,,,53,94,5,549.99,
14:59:57,63,,,53,94,0,549.99,
14:59:58,63,,,53,94,22,549.99,
14:59:59,63,,,53,94,14,549.99,
15:00:00,63,,,53,94,0,549.99,
15:00:01,63,,,53,94,21,549.99,
15:00:02,63,,,53,94,52,549.99,
15:00:03,63,,,53,94,45,549.99,
15:00:04,63,,,53,94,14,549.99,
15:00:05,62,,,53,94,9,549.99,
15:00:06,62,,,53,94,0,549.99,
15:00:07,62,,,53,94,14,549.99,
15:00:08,62,,,53,94,9,549.99,
15:00:09,62,,,53,94,38,549.99,
15:00:10,62,,,53,94,66,549.99,
15:00:11,62,,,53,94,8,549.99,
15:00:12,62,,,53,94,0,549.99,
15:00:13,61,,,53,94,12,549.99,
15:00:14,61,,,53,94,9,549.99,
15:00:15,61,,,53,94,0,549.99,
15:00:16,61,,,53,94,15,549.99,
15:00:17,61,,,53,94,8,549.99,
15:00:18,61,,,53,94,0,549.99,
15:00:19,61,,,53,94,20,549.99,
15:00:20,60,,,53,94,12,549.99,
15:00:21,60,,,53,94,0,549.99,
15:00:22,60,,,53,94,20,549.99,
15:00:23,60,,,53,94,11,549.99,
15:00:24,60,,,53,94,0,549.99,
15:00:25,60,,,53,94,9,549.99,
15:00:26,60,,,53,94,6,549.99,
15:00:27,60,,,53,94,0,549.99,
15:00:28,59,,,53,94,22,549.99,
15:00:29,59,,,53,94,9,549.99,
15:00:30,59,,,53,94,6,549.99,
15:00:31,59,,,53,94,15,549.99,
15:00:32,59,,,53,94,5,549.99,
15:00:33,59,,,53,94,0,549.99,
15:00:34,59,,,53,94,17,549.99,
15:00:35,59,,,53,94,9,549.99,
15:00:36,58,,,53,94,0,549.99,
15:00:37,58,,,53,94,17,549.99,
15:00:38,58,,,53,94,0,549.99,
15:00:39,58,,,53,94,9,549.99,
15:00:40,58,,,53,94,6,549.99,
15:00:41,58,,,53,94,17,549.99,
15:00:42,58,,,53,94,0,549.99,
15:00:43,58,,,53,94,17,549.99,
15:00:44,57,,,53,94,0,549.99,
15:00:45,58,,,53,94,17,549.99,
15:00:46,57,,,53,94,0,549.99,
15:00:47,58,,,53,94,11,549.99,
15:00:48,58,,,53,94,0,549.99,
15:00:49,58,,,53,94,22,549.99,
15:00:50,58,,,53,94,3,549.99,
15:00:51,58,,,53,94,18,549.99,
15:00:52,57,,,53,94,0,549.99,
15:00:53,58,,,53,94,11,549.99,
15:00:54,58,,,53,94,0,549.99,
15:00:55,58,,,53,94,15,549.99,
15:00:56,58,,,53,94,0,549.99,
15:00:57,58,,,53,94,15,549.99,
15:00:59,58,,,53,94,0,549.99,
15:01:00,58,,,53,94,17,549.99,
15:01:01,58,,,53,94,2,549.99,
15:01:02,58,,,53,94,14,549.99,
15:01:03,58,,,53,94,0,549.99,
15:01:04,58,,,53,94,15,549.99,
15:01:05,57,,,53,94,0,549.99,
15:01:06,57,,,53,94,17,549.99,
15:01:07,57,,,53,94,0,549.99,
15:01:08,57,,,53,94,22,549.99,
15:01:09,57,,,53,94,2,549.99,
15:01:10,58,,,53,94,17,549.99,
15:01:11,58,,,53,94,5,549.99,
15:01:12,58,,,53,94,20,549.99,
15:01:13,57,,,53,94,0,549.99,
15:01:14,58,,,53,94,15,549.99,
15:01:15,57,,,53,94,0,549.99,
15:01:16,57,,,53,94,17,549.99,
15:01:17,57,,,53,94,0,549.99,
15:01:18,58,,,53,94,18,549.99,
15:01:19,57,,,53,94,5,549.99,
15:01:20,58,,,53,94,18,549.99,
15:01:21,58,,,53,94,0,549.99,
15:01:22,58,,,53,94,14,549.99,
15:01:23,58,,,53,94,0,549.99,
15:01:24,58,,,53,94,14,549.99,
15:01:25,57,,,53,94,0,549.99,
15:01:26,58,,,53,94,17,549.99,
15:01:27,57,,,53,94,0,549.99,
15:01:28,57,,,53,94,14,549.99,
15:01:29,57,,,53,94,0,549.99,
15:01:30,57,,,53,94,26,549.99,
15:01:31,57,,,53,94,0,549.99,
15:01:32,58,,,53,94,17,549.99,
15:01:33,58,,,53,94,0,549.99,
15:01:34,58,,,53,94,15,549.99,
15:01:35,58,,,53,94,0,549.99,
15:01:36,58,,,53,94,15,549.99,
15:01:37,57,,,53,94,0,549.99,
15:01:38,57,,,53,94,17,549.99,
15:01:39,57,,,53,94,11,549.99,
15:01:40,57,,,53,94,6,549.99,
15:01:41,58,,,53,94,15,549.99,
15:01:42,58,,,53,94,11,549.99,
15:01:43,58,,,53,94,0,549.99,
15:01:44,57,,,53,94,18,549.99,
15:01:45,57,,,53,94,8,549.99,
15:01:46,57,,,53,94,0,549.99,
15:01:47,57,,,53,94,17,549.99,
15:01:48,57,,,53,94,9,549.99,
15:01:49,57,,,53,94,0,549.99,
15:01:50,57,,,53,94,26,549.99,
15:01:51,57,,,53,94,6,549.99,
15:01:52,57,,,53,94,0,549.99,
15:01:53,57,,,53,94,17,549.99,
15:01:54,57,,,53,94,25,549.99,
15:01:55,59,,,53,94,23,549.99,
15:01:56,59,,,53,94,14,549.99,
15:01:57,59,,,53,94,9,549.99,
15:01:58,58,,,53,94,0,549.99,
15:01:59,58,,,53,94,14,549.99,
15:02:00,58,,,53,94,17,549.99,
15:02:01,58,,,53,94,0,549.99,
15:02:02,58,,,53,94,15,549.99,
15:02:03,58,,,53,94,6,549.99,
15:02:04,58,,,53,94,0,549.99,
15:02:05,58,,,53,94,14,549.99,
15:02:06,57,,,53,94,9,549.99,
15:02:07,57,,,53,94,0,549.99,
15:02:08,57,,,53,94,15,549.99,
15:02:09,57,,,53,94,12,549.99,
15:02:11,57,,,53,94,3,549.99,
15:02:12,57,,,53,94,12,549.99,
15:02:13,57,,,53,94,6,549.99,
15:02:14,57,,,53,94,0,549.99,
15:02:15,57,,,53,94,12,549.99,
15:02:16,57,,,53,94,8,549.99,
15:02:17,57,,,53,94,0,549.99,
15:02:18,57,,,53,94,14,549.99,
15:02:19,57,,,53,94,11,549.99,
15:02:20,57,,,53,94,0,549.99,
15:02:21,57,,,53,94,18,549.99,
15:02:22,57,,,53,94,12,549.99,
15:02:23,57,,,53,94,0,549.99,
15:02:24,57,,,53,94,15,549.99,
15:02:25,57,,,53,94,8,549.99,
15:02:26,57,,,53,94,0,549.99,
15:02:27,57,,,53,94,15,549.99,
15:02:28,57,,,53,94,8,549.99,
15:02:29,57,,,53,94,0,549.99,
15:02:30,57,,,53,94,12,549.99,
15:02:31,57,,,53,94,15,549.99,
15:02:32,57,,,53,94,0,549.99,
15:02:33,58,,,53,94,22,549.99,
15:02:34,58,,,53,94,12,549.99,
15:02:35,58,,,53,94,0,549.99,
15:02:36,57,,,53,94,14,549.99,
15:02:37,57,,,53,94,6,549.99,
15:02:38,57,,,53,94,0,549.99,
15:02:39,57,,,53,94,18,549.99,
15:02:40,57,,,53,94,9,549.99,
15:02:41,57,,,53,94,2,549.99,
15:02:42,57,,,53,94,17,549.99,
15:02:43,58,,,53,94,9,549.99,
15:02:44,57,,,53,94,0,549.99,
15:02:45,57,,,53,94,22,549.99,
15:02:46,57,,,53,94,11,549.99,
15:02:47,57,,,53,94,0,549.99,
15:02:48,57,,,53,94,18,549.99,
15:02:49,57,,,53,94,9,549.99,
15:02:50,57,,,53,94,6,549.99,
15:02:51,57,,,53,94,12,549.99,
15:02:52,57,,,53,94,9,549.99,
15:02:53,57,,,53,94,0,549.99,
15:02:54,57,,,53,94,14,549.99,
15:02:55,57,,,53,94,11,549.99,
15:02:56,57,,,53,94,0,549.99,
15:02:57,57,,,53,94,18,549.99,
15:02:58,57,,,53,94,11,549.99,
15:02:59,57,,,53,94,0,549.99,
15:03:00,57,,,53,94,25,549.99,
15:03:01,57,,,53,94,5,549.99,
15:03:02,57,,,53,94,0,549.99,
15:03:03,57,,,53,94,18,549.99,
15:03:04,57,,,53,94,11,549.99,
15:03:05,57,,,53,94,0,549.99,
15:03:06,57,,,53,94,15,549.99,
15:03:07,57,,,53,94,11,549.99,
15:03:08,57,,,53,94,0,549.99,
15:03:09,57,,,53,94,11,549.99,
15:03:10,57,,,53,94,9,549.99,
15:03:11,57,,,53,94,0,549.99,
15:03:12,57,,,53,94,14,549.99,
15:03:13,57,,,53,94,0,549.99,
15:03:14,57,,,53,94,14,549.99,
15:03:15,57,,,53,94,0,549.99,
15:03:16,57,,,53,94,12,549.99,
15:03:17,57,,,53,94,0,549.99,
15:03:18,57,,,53,94,18,549.99,
15:03:19,57,,,53,94,0,549.99,
15:03:20,57,,,53,94,23,549.99,
15:03:21,57,,,53,94,0,549.99,
15:03:23,57,,,53,94,14,549.99,
15:03:24,57,,,53,94,0,549.99,
15:03:25,57,,,53,94,11,549.99,
15:03:26,57,,,53,94,0,549.99,
15:03:27,57,,,53,94,17,549.99,
15:03:28,57,,,53,94,0,549.99,
15:03:29,57,,,53,94,11,549.99,
15:03:30,57,,,53,94,0,549.99,
15:03:31,57,,,53,94,25,549.99,
15:03:32,56,,,53,94,0,549.99,
15:03:33,56,,,53,94,17,549.99,
15:03:34,56,,,53,94,0,549.99,
15:03:35,57,,,53,94,20,549.99,
15:03:36,56,,,53,94,0,549.99,
15:03:37,56,,,53,94,17,549.99,
15:03:38,56,,,53,94,0,549.99,
15:03:39,56,,,53,94,15,549.99,
15:03:40,56,,,53,94,0,549.99,
15:03:41,56,,,53,94,18,549.99,
15:03:42,56,,,53,94,0,549.99,
15:03:43,57,,,53,94,20,549.99,
15:03:44,57,,,53,94,0,549.99,
15:03:45,57,,,53,94,14,549.99,
15:03:46,57,,,53,94,0,549.99,
15:03:47,57,,,53,94,17,549.99,
15:03:48,56,,,53,94,0,549.99,
15:03:49,56,,,53,94,15,549.99,
15:03:50,56,,,53,94,0,549.99,
15:03:51,57,,,53,94,22,549.99,
15:03:52,56,,,53,94,0,549.99,
15:03:53,56,,,53,94,22,549.99,
15:03:54,56,,,53,94,0,549.99,
15:03:55,56,,,53,94,11,549.99,
15:03:56,56,,,53,94,0,549.99,
15:03:57,56,,,53,94,14,549.99,
15:03:58,56,,,53,94,0,549.99,
15:03:59,57,,,53,94,17,549.99,
15:04:00,57,,,53,94,2,549.99,
15:04:01,57,,,53,94,22,549.99,
15:04:02,57,,,53,94,0,549.99,
15:04:03,57,,,53,94,12,549.99,
15:04:04,56,,,53,94,0,549.99,
15:04:05,56,,,53,94,17,549.99,
15:04:06,56,,,53,94,0,549.99,
15:04:07,56,,,53,94,14,549.99,
15:04:08,56,,,53,94,0,549.99,
15:04:09,56,,,53,94,14,549.99,
15:04:10,56,,,53,94,8,549.99,
15:04:11,57,,,53,94,15,549.99,
15:04:12,56,,,53,94,0,549.99,
15:04:13,56,,,53,94,12,549.99,
15:04:14,57,,,53,94,9,549.99,
15:04:15,57,,,53,94,0,549.99,
15:04:16,57,,,53,94,15,549.99,
15:04:17,56,,,53,94,9,549.99,
15:04:18,56,,,53,94,0,549.99,
15:04:19,57,,,53,94,14,549.99,
15:04:20,57,,,53,94,14,549.99,
15:04:21,57,,,53,94,0,549.99,
15:04:22,57,,,53,94,15,549.99,
15:04:23,57,,,53,94,9,549.99,
15:04:24,56,,,53,94,0,549.99,
15:04:25,57,,,53,94,17,549.99,
15:04:26,57,,,53,94,9,549.99,
15:04:27,57,,,53,94,0,549.99,
15:04:28,57,,,53,94,15,549.99,
15:04:29,57,,,53,94,11,549.99,
15:04:30,56,,,53,94,5,549.99,
15:04:31,57,,,53,94,17,549.99,
15:04:32,56,,,53,94,8,549.99,
15:04:33,56,,,53,94,0,549.99,
15:04:34,57,,,53,94,14,549.99,
15:04:36,57,,,53,94,12,549.99,
15:04:37,56,,,53,94,0,549.99,
15:04:38,56,,,53,94,12,549.99,
15:04:39,57,,,53,94,9,549.99,
15:04:40,56,,,53,94,0,549.99,
15:04:41,57,,,53,94,22,549.99,
15:04:42,56,,,53,94,6,549.99,
15:04:43,56,,,53,94,0,549.99,
15:04:44,56,,,53,94,14,549.99,
15:04:45,56,,,53,94,6,549.99,
15:04:46,56,,,53,94,0,549.99,
15:04:47,56,,,53,94,14,549.99,
15:04:48,57,,,53,94,8,549.99,
15:04:49,56,,,53,94,14,549.99,
15:04:50,56,,,53,94,20,549.99,
15:04:51,57,,,53,94,12,549.99,
15:04:52,56,,,53,94,0,549.99,
15:04:53,56,,,53,94,17,549.99,
15:04:54,57,,,53,94,8,549.99,
15:04:55,57,,,53,94,0,549.99,
15:04:56,57,,,53,94,11,549.99,
15:04:57,57,,,53,94,8,549.99,
15:04:58,57,,,53,94,2,549.99,
15:04:59,57,,,53,94,12,549.99,
15:05:00,56,,,53,94,8,549.99,
15:05:01,56,,,53,94,5,549.99,
15:05:02,56,,,53,94,14,549.99,
15:05:03,56,,,53,94,6,549.99,
15:05:04,56,,,53,94,0,549.99,
15:05:05,56,,,53,94,14,549.99,
15:05:06,56,,,53,94,12,549.99,
15:05:07,56,,,53,94,0,549.99,
15:05:08,56,,,53,94,22,549.99,
15:05:09,57,,,53,94,8,549.99,
15:05:10,56,,,53,94,2,549.99,
15:05:11,57,,,53,94,20,549.99,
15:05:12,57,,,53,94,11,549.99,
15:05:13,56,,,53,94,0,549.99,
15:05:14,56,,,53,94,20,549.99,
15:05:15,56,,,53,94,9,549.99,
15:05:16,56,,,53,94,0,549.99,
15:05:17,57,,,53,94,20,549.99,
15:05:18,57,,,53,94,8,549.99,
15:05:19,57,,,53,94,2,549.99,
15:05:20,57,,,53,94,14,549.99,
15:05:21,57,,,53,94,14,549.99,
15:05:22,57,,,53,94,0,549.99,
15:05:23,57,,,53,94,18,549.99,
15:05:24,57,,,53,94,8,549.99,
15:05:25,56,,,53,94,0,549.99,
15:05:26,56,,,53,94,12,549.99,
15:05:27,57,,,53,94,6,549.99,
15:05:28,57,,,53,94,0,549.99,
15:05:29,57,,,53,94,18,549.99,
15:05:30,56,,,53,94,11,549.99,
15:05:31,56,,,53,94,0,549.99,
15:05:32,56,,,53,94,14,549.99,
15:05:33,57,,,53,94,8,549.99,
15:05:34,56,,,53,94,0,549.99,
15:05:35,56,,,53,94,18,549.99,
15:05:36,57,,,53,94,11,549.99,
15:05:37,56,,,53,94,0,549.99,
15:05:38,57,,,53,94,17,549.99,
15:05:39,57,,,53,94,6,549.99,
15:05:40,57,,,53,94,3,549.99,
15:05:41,56,,,53,94,15,549.99,
15:05:42,57,,,53,94,9,549.99,
15:05:43,56,,,53,94,0,549.99,
15:05:44,56,,,53,94,12,549.99,
15:05:45,57,,,53,94,6,549.99,
15:05:46,56,,,53,94,3,549.99,
15:05:48,56,,,53,94,14,549.99,
15:05:49,56,,,53,94,0,549.99,
15:05:50,56,,,53,94,22,549.99,
15:05:51,56,,,53,94,18,549.99,
15:05:52,56,,,53,94,20,549.99,
15:05:53,56,,,53,94,0,549.99,
15:05:54,56,,,53,94,20,549.99,
15:05:55,56,,,53,94,0,549.99,
15:05:56,56,,,53,94,15,549.99,
15:05:57,56,,,53,94,0,549.99,
15:05:58,56,,,53,94,18,549.99,
15:05:59,56,,,53,94,0,549.99,
15:06:00,56,,,53,94,23,549.99,
15:06:01,56,,,53,94,6,549.99,
15:06:02,56,,,53,94,14,549.99,
15:06:03,56,,,53,94,0,549.99,
15:06:04,56,,,53,94,23,549.99,
15:06:05,56,,,53,94,0,549.99,
15:06:06,57,,,53,94,25,549.99,
15:06:07,57,,,53,94,0,549.99,
15:06:08,57,,,53,94,15,549.99,
15:06:09,57,,,53,94,0,549.99,
15:06:10,57,,,53,94,25,549.99,
15:06:11,56,,,53,94,5,549.99,
15:06:12,56,,,53,94,20,549.99,
15:06:13,56,,,53,94,0,549.99,
15:06:14,56,,,53,94,20,549.99,
15:06:15,56,,,53,94,0,549.99,
15:06:16,56,,,53,94,15,549.99,
15:06:17,56,,,53,94,0,549.99,
15:06:18,56,,,53,94,22,549.99,
15:06:19,56,,,53,94,0,549.99,
15:06:20,56,,,53,94,12,549.99,
15:06:21,56,,,53,94,6,549.99,
15:06:22,56,,,53,94,15,549.99,
15:06:23,57,,,53,94,0,549.99,
15:06:24,56,,,53,94,22,549.99,
15:06:25,56,,,53,94,0,549.99,
15:06:26,57,,,53,94,15,549.99,
15:06:27,57,,,53,94,0,549.99,
15:06:28,57,,,53,94,15,549.99,
15:06:29,56,,,53,94,0,549.99,
15:06:30,56,,,53,94,23,549.99,
15:06:31,56,,,53,94,6,549.99,
15:06:32,56,,,53,94,15,549.99,
15:06:33,56,,,53,94,3,549.99,
15:06:34,56,,,53,94,63,549.99,
15:06:35,57,,,53,94,25,549.99,
15:06:36,57,,,53,94,35,549.99,
15:06:37,57,,,53,94,61,549.99,
15:06:38,58,,,53,94,46,549.99,
15:06:39,58,,,53,94,30,549.99,
15:06:40,58,,,53,94,17,549.99,
15:06:41,58,,,53,94,34,549.99,
15:06:42,58,,,53,94,18,549.99,
15:06:43,58,,,53,94,0,549.99,
15:06:44,58,,,53,94,12,549.99,
15:06:45,57,,,53,94,0,549.99,
15:06:46,57,,,53,94,15,549.99,
15:06:47,57,,,53,94,0,549.99,
15:06:48,57,,,53,94,17,549.99,
15:06:49,57,,,53,94,0,549.99,
15:06:50,57,,,53,94,26,549.99,
15:06:51,57,,,53,94,14,549.99,
15:06:52,57,,,53,94,0,549.99,
15:06:53,56,,,53,94,12,549.99,
15:06:54,56,,,53,94,9,549.99,
15:06:55,56,,,53,94,0,549.99,
15:06:56,56,,,53,94,23,549.99,
15:06:57,56,,,53,94,9,549.99,
15:06:58,56,,,53,94,0,549.99,
15:06:59,56,,,53,94,18,549.99,
15:07:01,56,,,53,94,12,549.99,
15:07:02,56,,,53,94,0,549.99,
15:07:03,57,,,53,94,22,549.99,
15:07:04,56,,,53,94,5,549.99,
15:07:05,56,,,53,94,0,549.99,
15:07:06,56,,,53,94,22,549.99,
15:07:07,56,,,53,94,12,549.99,
15:07:08,56,,,53,94,0,549.99,
15:07:09,56,,,53,94,18,549.99,
15:07:10,56,,,53,94,12,549.99,
15:07:11,56,,,53,94,11,549.99,
15:07:12,56,,,53,94,31,549.99,
15:07:13,57,,,53,94,8,549.99,
15:07:14,56,,,53,94,0,549.99,
15:07:15,56,,,53,94,15,549.99,
15:07:16,56,,,53,94,8,549.99,
15:07:17,56,,,53,94,0,549.99,
15:07:18,56,,,53,94,20,549.99,
15:07:19,56,,,53,94,12,549.99,
15:07:20,56,,,53,94,0,549.99,
15:07:21,56,,,53,94,25,549.99,
15:07:22,56,,,53,94,9,549.99,
15:07:23,56,,,53,94,0,549.99,
15:07:24,56,,,53,94,17,549.99,
15:07:25,56,,,53,94,9,549.99,
15:07:26,56,,,53,94,0,549.99,
15:07:27,56,,,53,94,23,549.99,
15:07:28,56,,,53,94,12,549.99,
15:07:29,56,,,53,94,0,549.99,
15:07:30,56,,,53,94,14,549.99,
15:07:31,56,,,53,94,17,549.99,
15:07:32,56,,,53,94,0,549.99,
15:07:33,56,,,53,94,22,549.99,
15:07:34,56,,,53,94,12,549.99,
15:07:35,56,,,53,94,0,549.99,
15:07:36,57,,,53,94,20,549.99,
15:07:37,56,,,53,94,9,549.99,
15:07:38,56,,,53,94,0,549.99,
15:07:39,56,,,53,94,20,549.99,
15:07:40,56,,,53,94,8,549.99,
15:07:41,56,,,53,94,6,549.99,
15:07:42,56,,,53,94,18,549.99,
15:07:43,56,,,53,94,9,549.99,
15:07:44,56,,,53,94,0,549.99,
15:07:45,56,,,53,94,15,549.99,
15:07:46,56,,,53,94,9,549.99,
15:07:47,56,,,53,94,0,549.99,
15:07:48,56,,,53,94,14,549.99,
15:07:49,56,,,53,94,12,549.99,
15:07:50,56,,,53,94,14,549.99,
15:07:51,56,,,53,94,18,549.99,
15:07:52,56,,,53,94,11,549.99,
15:07:53,56,,,53,94,0,549.99,
15:07:54,56,,,53,94,15,549.99,
15:07:55,56,,,53,94,14,549.99,
15:07:56,56,,,53,94,2,549.99,
15:07:57,56,,,53,94,15,549.99,
15:07:58,56,,,53,94,12,549.99,
15:07:59,56,,,53,94,0,549.99,
15:08:00,56,,,53,94,14,549.99,
15:08:01,56,,,53,94,11,549.99,
15:08:02,56,,,53,94,0,549.99,
15:08:03,56,,,53,94,22,549.99,
15:08:04,56,,,53,94,11,549.99,
15:08:05,56,,,53,94,2,549.99,
15:08:06,56,,,53,94,18,549.99,
15:08:07,56,,,53,94,11,549.99,
15:08:08,56,,,53,94,0,549.99,
15:08:09,56,,,53,94,17,549.99,
15:08:10,56,,,53,94,15,549.99,
15:08:11,56,,,53,94,6,549.99,
15:08:13,57,,,53,94,22,549.99,
15:08:14,56,,,53,94,11,549.99,
15:08:15,56,,,53,94,0,549.99,
15:08:16,56,,,53,94,18,549.99,
15:08:17,56,,,53,94,12,549.99,
15:08:18,56,,,53,94,0,549.99,
15:08:19,56,,,53,94,15,549.99,
15:08:20,57,,,53,94,12,549.99,
15:08:21,56,,,53,94,5,549.99,
15:08:22,56,,,53,94,14,549.99,
15:08:23,56,,,53,94,12,549.99,
15:08:24,56,,,53,94,0,549.99,
15:08:25,56,,,53,94,18,549.99,
15:08:26,56,,,53,94,0,549.99,
15:08:27,56,,,53,94,18,549.99,
15:08:28,56,,,53,94,0,549.99,
15:08:29,56,,,53,94,18,549.99,
15:08:30,56,,,53,94,0,549.99,
15:08:31,56,,,53,94,17,549.99,
15:08:32,56,,,53,94,0,549.99,
15:08:33,57,,,53,94,32,549.99,
15:08:34,57,,,53,94,62,549.99,
15:08:35,67,,,53,94,72,2199.96,
15:08:36,67,,,53,94,3,549.99,
15:08:37,67,,,53,94,15,549.99,
15:08:38,67,,,53,94,3,549.99,
15:08:39,67,,,53,94,15,549.99,
15:08:40,67,,,53,94,0,549.99,
15:08:41,67,,,53,94,20,549.99,
15:08:42,66,,,53,94,5,549.99,
15:08:43,66,,,53,94,14,549.99,
15:08:44,66,,,53,94,2,549.99,
15:08:45,66,,,53,94,20,549.99,
15:08:46,66,,,53,94,0,549.99,
15:08:47,66,,,53,94,9,549.99,
15:08:48,66,,,53,94,0,549.99,
15:08:49,66,,,53,94,18,549.99,
15:08:50,65,,,53,94,0,549.99,
15:08:51,65,,,53,94,23,549.99,
15:08:52,65,,,53,94,0,549.99,
15:08:53,65,,,53,94,68,549.99,
15:08:54,65,,,53,94,29,549.99,
15:08:55,65,,,53,94,66,549.99,
15:08:56,65,,,53,94,23,549.99,
15:08:57,65,,,53,94,45,549.99,
15:08:58,64,,,53,94,9,549.99,
15:08:59,64,,,53,94,28,549.99,
15:09:00,64,,,53,94,0,549.99,
15:09:01,64,,,53,94,29,549.99,
15:09:02,64,,,53,94,0,549.99,
15:09:03,64,,,53,94,20,549.99,
15:09:04,64,,,53,94,0,549.99,
15:09:05,64,,,53,94,22,549.99,
15:09:06,63,,,53,94,0,549.99,
15:09:07,63,,,53,94,9,549.99,
15:09:08,63,,,53,94,2,549.99,
15:09:09,63,,,53,94,22,549.99,
15:09:10,63,,,53,94,0,549.99,
15:09:11,63,,,53,94,26,549.99,
15:09:12,63,,,53,94,0,549.99,
15:09:13,63,,,53,94,12,549.99,
15:09:14,62,,,53,94,0,549.99,
15:09:15,62,,,53,94,22,549.99,
15:09:16,62,,,53,94,0,549.99,
15:09:17,62,,,53,94,14,549.99,
15:09:18,62,,,53,94,0,549.99,
15:09:19,62,,,53,94,15,549.99,
15:09:20,62,,,53,94,0,549.99,
15:09:21,62,,,53,94,28,549.99,
15:09:22,61,,,53,94,0,549.99,
15:09:23,61,,,53,94,26,549.99,
15:09:24,61,,,53,94,0,549.99,
15:09:26,61,,,53,94,18,549.99,
15:09:27,61,,,53,94,11,549.99,
15:09:28,61,,,53,94,0,549.99,
15:09:29,61,,,53,94,18,549.99,
15:09:30,61,,,53,94,9,549.99,
15:09:31,60,,,53,94,0,549.99,
15:09:32,60,,,53,94,22,549.99,
15:09:33,60,,,53,94,11,549.99,
15:09:34,60,,,53,94,0,549.99,
15:09:35,60,,,53,94,20,549.99,
15:09:36,60,,,53,94,11,549.99,
15:09:37,60,,,53,94,0,549.99,
15:09:38,60,,,53,94,22,549.99,
15:09:39,59,,,53,94,8,549.99,
15:09:40,59,,,53,94,0,549.99,
15:09:41,59,,,53,94,17,549.99,
15:09:42,59,,,53,94,6,549.99,
15:09:43,59,,,53,94,2,549.99,
15:09:44,59,,,53,94,17,549.99,
15:09:45,59,,,53,94,11,549.99,
15:09:46,59,,,53,94,0,549.99,
15:09:47,58,,,53,94,22,549.99,
15:09:48,58,,,53,94,8,549.99,
15:09:49,58,,,53,94,0,549.99,
15:09:50,58,,,53,94,15,549.99,
15:09:51,58,,,53,94,18,549.99,
15:09:52,58,,,53,94,0,549.99,
15:09:53,58,,,53,94,22,549.99,
15:09:54,58,,,53,94,40,549.99,
15:09:55,57,,,53,94,20,549.99,
15:09:56,59,,,53,94,55,549.99,
15:09:57,61,,,53,94,79,1099.98,
15:09:58,71,,,53,94,100,2199.96,
15:09:59,73,,,53,94,77,549.99,
15:10:00,73,,,53,94,81,549.99,
15:10:01,73,,,53,94,75,1099.98,
15:10:02,73,,,53,94,86,2199.96,
15:10:03,73,,,53,94,97,2199.96,
15:10:04,75,,,53,94,100,2199.96,
15:10:05,76,,,53,94,100,2199.96,
15:10:06,76,,,53,94,98,2199.96,
15:10:07,75,,,53,94,69,549.99,
15:10:08,75,,,53,94,85,2199.96,
