Unique ID, Manufacturer, Chemistry, Voltage (Volts)
 Hewlett-PackardPrimary, Hewlett-Packard, Nickel Metal Hydride, 12.53

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2011-07-01, 15:51:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:51:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:52:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:53:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:54:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
