Time	avg core temp	avg load	avg freq
14:12:51	34.50	0.00	1595.94
14:12:52	34.50	0.00	1595.94
14:12:53	34.50	1.00	1595.94
14:12:54	34.50	0.00	1595.94
14:12:55	34.50	4.50	1595.94
14:12:56	34.50	1.00	1595.94
14:12:57	34.50	0.00	1662.44
14:12:58	34.50	9.50	2061.43
14:12:59	34.50	41.00	2393.92
14:13:00	34.50	39.00	2526.91
14:13:01	35.50	41.50	2526.91
14:13:02	35.50	42.00	2327.42
14:13:03	34.50	25.00	1662.44
14:13:04	34.50	0.00	1595.94
14:13:05	34.50	0.00	1595.94
14:13:06	34.50	1.00	1595.94
14:13:07	34.50	5.00	1595.94
14:13:08	34.50	1.00	1595.94
14:13:09	34.50	0.00	1595.94
14:13:10	34.50	0.00	1595.94
14:13:11	34.50	0.00	1595.94
14:13:12	34.50	4.50	1595.94
14:13:13	34.50	0.00	1595.94
14:13:14	34.50	0.00	1595.94
14:13:15	34.50	0.00	1595.94
14:13:16	34.50	1.00	1595.94
14:13:17	34.50	0.00	1595.94
14:13:18	34.50	5.00	1595.94
14:13:19	34.50	0.00	1595.94
14:13:20	34.50	0.00	1595.94
14:13:21	34.50	0.00	1595.94
14:13:22	34.50	0.00	1595.94
14:13:23	34.50	1.00	1595.94
14:13:24	34.50	3.00	1662.44
14:13:25	34.50	0.00	1595.94
14:13:26	34.50	0.00	1595.94
14:13:27	34.50	0.00	1595.94
14:13:28	34.50	0.00	1595.94
14:13:29	34.50	1.00	1595.94
14:13:30	34.50	3.00	1728.94
14:13:31	34.50	0.00	1595.94
14:13:32	34.50	0.00	1595.94
14:13:33	34.50	0.00	1595.94
14:13:34	34.50	0.00	1595.94
14:13:35	34.50	1.00	1595.94
14:13:36	34.50	3.50	1662.44
14:13:37	34.50	0.00	1595.94
14:13:38	34.50	0.50	1595.94
14:13:39	34.50	0.00	1595.94
14:13:40	34.50	0.00	1595.94
14:13:41	34.50	0.00	1595.94
14:13:42	34.50	3.50	1595.94
14:13:43	34.50	0.00	1595.94
14:13:45	34.50	0.00	1595.94
14:13:46	34.50	0.00	1595.94
14:13:47	34.50	1.00	1595.94
14:13:48	34.50	0.00	1662.44
14:13:49	34.50	4.50	1662.44
14:13:50	34.50	0.00	1595.94
14:13:51	34.50	1.00	1595.94
14:13:52	34.50	2.50	1595.94
14:13:53	34.50	0.00	1595.94
14:13:54	34.50	0.00	1595.94
14:13:55	34.50	6.50	1662.44
14:13:56	34.50	1.50	1595.94
14:13:57	34.50	0.00	1595.94
14:13:58	34.50	1.50	1595.94
14:13:59	34.50	0.50	1595.94
14:14:00	34.50	1.00	1595.94
14:14:01	34.50	5.50	1662.44
14:14:02	34.50	1.00	1595.94
14:14:03	34.50	1.00	1795.44
14:14:04	34.50	21.50	2194.43
14:14:05	34.50	41.50	2327.42
14:14:06	34.50	37.00	2393.92
14:14:07	35.00	43.00	2393.92
14:14:08	34.50	37.50	2393.92
14:14:09	34.50	19.50	1662.44
14:14:10	34.50	1.50	1595.94
14:14:11	34.50	0.50	1595.94
14:14:12	34.50	2.00	1662.44
14:14:13	34.50	3.50	1595.94
14:14:14	34.50	1.00	1595.94
14:14:15	34.50	1.50	1595.94
14:14:16	34.50	0.50	1595.94
14:14:17	34.50	1.00	1595.94
14:14:18	34.50	5.00	1595.94
14:14:19	34.50	1.00	1595.94
14:14:20	34.50	1.00	1595.94
14:14:21	34.50	0.50	1595.94
14:14:22	34.50	1.00	1595.94
14:14:23	34.50	0.50	1595.94
14:14:24	34.50	5.50	1662.44
14:14:25	34.50	1.50	1595.94
14:14:26	34.50	2.50	1595.94
14:14:27	34.50	2.50	1662.44
14:14:28	34.50	8.00	1728.94
14:14:29	34.50	4.50	1595.94
14:14:30	34.50	7.50	1595.94
14:14:31	34.50	1.00	1595.94
14:14:32	34.50	4.00	1595.94
14:14:33	34.50	5.00	1595.94
14:14:34	34.50	1.50	1595.94
14:14:35	34.50	2.00	1595.94
14:14:36	34.50	5.50	1662.44
14:14:37	34.50	3.50	1595.94
14:14:38	34.50	2.00	1595.94
14:14:39	34.50	1.50	1595.94
14:14:40	34.50	1.50	1595.94
14:14:41	34.50	2.50	1595.94
14:14:42	34.50	4.50	1595.94
14:14:43	34.50	2.00	1595.94
14:14:44	34.50	1.50	1595.94
14:14:45	34.50	2.50	1595.94
14:14:46	34.50	2.50	1595.94
14:14:47	34.50	2.00	1662.44
14:14:48	34.50	5.00	1662.44
14:14:49	34.50	0.50	1595.94
14:14:50	34.50	2.50	1595.94
14:14:51	34.50	4.00	1595.94
14:14:52	34.50	0.50	1595.94
14:14:53	34.50	1.00	1595.94
14:14:54	34.50	7.50	1595.94
14:14:55	34.50	0.50	1595.94
14:14:56	34.50	0.50	1595.94
14:14:58	34.50	1.00	1595.94
14:14:59	34.50	1.00	1595.94
14:15:00	34.50	7.00	1728.94
14:15:01	34.50	0.50	1595.94
14:15:02	34.50	1.00	1595.94
14:15:03	34.50	1.00	1595.94
14:15:04	34.50	1.00	1595.94
14:15:05	34.50	2.50	1595.94
14:15:06	34.50	4.50	1728.94
14:15:07	34.50	1.00	1595.94
14:15:08	34.50	0.50	1595.94
14:15:09	34.50	1.00	1861.94
14:15:10	34.50	41.00	2526.91
14:15:11	34.50	40.00	2460.42
14:15:12	34.50	45.50	2526.92
14:15:13	34.50	40.00	2460.42
14:15:14	34.50	38.50	1795.44
14:15:15	34.50	1.50	1595.94
14:15:16	34.50	1.50	1595.94
14:15:17	34.50	0.50	1595.94
14:15:18	34.50	1.00	1728.94
14:15:19	34.50	3.00	1595.94
14:15:20	34.50	0.50	1595.94
14:15:21	34.50	0.00	1595.94
14:15:22	34.50	0.00	1595.94
14:15:23	34.50	0.00	1595.94
14:15:24	34.50	5.50	1595.94
14:15:25	34.50	0.00	1595.94
14:15:26	34.50	0.00	1595.94
14:15:27	34.50	0.00	1595.94
14:15:28	34.50	0.00	1595.94
14:15:29	34.50	1.00	1595.94
14:15:30	34.50	4.00	1595.94
14:15:31	34.50	0.00	1595.94
14:15:32	34.50	1.00	1595.94
14:15:33	34.50	0.00	1595.94
14:15:34	34.50	0.00	1595.94
14:15:35	34.50	0.00	1595.94
14:15:36	34.50	4.00	1662.44
14:15:37	34.50	0.00	1595.94
14:15:38	34.50	0.00	1595.94
14:15:39	34.50	0.00	1595.94
14:15:40	34.50	0.00	1595.94
14:15:41	34.50	1.00	1595.94
14:15:42	34.50	5.00	1728.94
14:15:43	34.50	0.00	1595.94
14:15:44	34.50	2.50	1595.94
14:15:45	34.50	0.00	1595.94
14:15:46	34.50	0.00	1662.44
14:15:47	34.50	8.50	1728.94
14:15:48	34.50	5.50	1662.44
14:15:49	34.50	0.00	1595.94
14:15:50	34.50	0.00	1595.94
14:15:51	34.50	0.50	1595.94
14:15:52	34.50	0.00	1595.94
14:15:53	34.50	1.00	1595.94
14:15:54	34.50	3.00	1662.44
14:15:55	34.50	0.00	1595.94
14:15:56	34.50	2.00	1595.94
14:15:57	34.50	0.00	1595.94
14:15:58	34.50	1.00	1595.94
14:15:59	34.50	1.00	1662.44
14:16:00	34.50	2.50	1595.94
14:16:01	34.50	0.00	1595.94
14:16:02	34.50	1.00	1595.94
14:16:03	34.50	0.00	1595.94
14:16:04	34.50	0.00	1595.94
14:16:05	34.50	4.00	1595.94
14:16:06	34.50	0.00	1595.94
14:16:07	34.50	0.00	1595.94
14:16:08	34.50	1.00	1595.94
14:16:10	34.50	0.00	1595.94
14:16:11	34.50	0.00	1662.44
14:16:12	34.50	3.00	1662.44
14:16:13	34.50	1.00	1595.94
14:16:14	34.50	0.00	1728.94
14:16:15	34.50	18.00	1928.44
14:16:16	35.00	38.50	2460.42
14:16:17	35.00	41.00	2460.42
14:16:18	35.00	38.50	2393.92
14:16:19	35.00	41.00	2526.91
14:16:20	34.50	24.00	1795.44
14:16:21	34.50	0.50	1595.94
14:16:22	34.50	1.00	1595.94
14:16:23	34.50	0.00	1662.44
14:16:24	34.50	2.50	1662.44
14:16:25	34.50	0.00	1595.94
14:16:26	34.50	1.00	1595.94
14:16:27	34.50	0.00	1595.94
14:16:28	34.50	0.00	1595.94
14:16:29	34.50	0.00	1595.94
14:16:30	34.50	7.50	1728.94
14:16:31	34.50	0.00	1595.94
14:16:32	34.50	1.00	1595.94
14:16:33	34.50	0.00	1595.94
14:16:34	34.50	0.00	1595.94
14:16:35	34.50	0.00	1595.94
14:16:36	34.50	0.00	1595.94
14:16:37	34.50	1.00	1595.94
14:16:38	34.50	0.50	1595.94
14:16:39	34.50	0.00	1595.94
14:16:40	34.50	0.00	1595.94
14:16:41	34.50	0.00	1728.94
14:16:42	34.50	9.00	1662.44
14:16:43	34.50	2.50	1595.94
14:16:44	34.50	0.00	1595.94
14:16:45	34.50	2.50	1595.94
14:16:46	34.50	1.00	1595.94
14:16:47	34.50	6.00	1728.94
14:16:48	34.50	0.50	1595.94
14:16:49	34.50	0.00	1595.94
14:16:50	34.50	0.00	1595.94
14:16:51	34.50	0.00	1595.94
14:16:52	34.50	0.00	1595.94
14:16:53	34.50	2.50	1595.94
14:16:54	34.50	1.00	1595.94
14:16:55	34.50	1.00	1595.94
14:16:56	34.50	1.00	1595.94
14:16:57	34.50	2.50	1662.44
14:16:58	34.50	1.00	1662.44
14:16:59	34.50	3.00	1662.44
14:17:00	34.50	2.50	1662.44
14:17:01	34.50	0.00	1595.94
14:17:02	34.50	0.50	1595.94
14:17:03	34.50	0.00	1595.94
14:17:04	34.50	0.00	1595.94
14:17:05	34.50	4.50	1662.44
14:17:06	34.50	0.00	1595.94
14:17:07	34.50	0.00	1595.94
14:17:08	34.50	0.00	1595.94
14:17:09	34.50	1.00	1595.94
14:17:10	34.50	0.00	1662.44
14:17:11	34.50	6.50	1595.94
14:17:12	34.50	0.00	1595.94
14:17:13	34.50	0.00	1595.94
14:17:14	34.50	1.00	1595.94
14:17:15	34.50	1.00	1595.94
14:17:16	34.50	1.00	1728.94
14:17:17	34.50	3.50	1595.94
14:17:18	34.50	1.00	1595.94
14:17:19	34.50	0.50	1994.94
14:17:20	34.50	29.50	2260.93
14:17:22	34.50	41.00	2393.92
14:17:23	34.50	38.00	2526.91
14:17:24	34.50	40.00	2460.42
14:17:25	34.50	38.00	2194.43
14:17:26	34.50	9.50	1595.94
14:17:27	34.50	0.00	1595.94
14:17:28	34.50	1.00	1595.94
14:17:29	34.50	3.00	1728.94
14:17:30	34.50	1.00	1595.94
14:17:31	34.50	0.00	1595.94
14:17:32	34.50	0.00	1595.94
14:17:33	34.50	0.50	1595.94
14:17:34	34.50	0.50	1595.94
14:17:35	34.50	5.00	1728.94
14:17:36	34.50	1.00	1595.94
14:17:37	34.50	4.00	1595.94
14:17:38	34.50	0.00	1595.94
14:17:39	34.50	0.00	1595.94
14:17:40	34.50	1.00	1595.94
14:17:41	34.50	3.00	1662.44
14:17:42	34.50	0.00	1595.94
14:17:43	34.50	0.50	1595.94
14:17:44	34.50	0.00	1595.94
14:17:45	34.50	0.50	1595.94
14:17:46	34.50	0.00	1595.94
14:17:47	34.50	0.00	1595.94
14:17:48	34.50	0.00	1595.94
14:17:49	34.50	0.00	1595.94
14:17:50	34.50	0.00	1595.94
14:17:51	34.50	3.00	1728.94
14:17:52	34.50	1.00	1595.94
14:17:53	34.50	5.00	1595.94
14:17:54	34.50	2.50	1662.44
14:17:55	34.50	2.00	1595.94
14:17:56	34.50	0.00	1595.94
14:17:57	34.50	0.00	1595.94
14:17:58	34.50	1.00	1595.94
14:17:59	34.50	5.50	1595.94
14:18:00	34.50	1.00	1595.94
14:18:01	34.50	0.00	1595.94
14:18:02	34.50	0.00	1595.94
14:18:03	34.50	1.00	1595.94
14:18:04	34.50	6.50	1728.94
14:18:05	34.50	0.00	1595.94
14:18:06	34.50	0.00	1595.94
14:18:07	34.50	1.00	1595.94
14:18:08	34.50	0.00	1595.94
14:18:09	34.50	0.00	1595.94
14:18:10	34.50	5.50	1595.94
14:18:11	34.50	0.00	1595.94
14:18:12	34.50	0.00	1595.94
14:18:13	34.50	0.00	1595.94
14:18:14	34.50	0.00	1595.94
14:18:15	34.50	0.00	1662.44
14:18:16	34.50	4.00	1662.44
14:18:17	34.50	0.00	1595.94
14:18:18	34.50	0.00	1595.94
14:18:19	34.50	1.00	1595.94
14:18:20	34.50	0.00	1595.94
14:18:21	34.50	0.00	1595.94
14:18:22	34.50	3.00	1595.94
14:18:23	34.50	0.50	1595.94
14:18:24	34.50	0.00	1595.94
14:18:25	34.50	3.50	1994.93
14:18:26	34.50	42.00	2393.92
14:18:27	35.00	42.00	2526.91
14:18:28	35.00	40.50	2460.42
14:18:29	35.50	40.00	2393.92
14:18:30	34.50	35.50	1795.44
14:18:31	34.50	0.00	1595.94
14:18:32	34.50	1.00	1595.94
14:18:34	34.50	1.00	1728.94
14:18:35	34.50	2.50	1595.94
14:18:36	34.50	1.00	1595.94
14:18:37	34.50	0.00	1595.94
14:18:38	34.50	0.00	1595.94
14:18:39	34.50	0.50	1595.94
14:18:40	34.50	1.00	1728.94
14:18:41	34.50	3.00	1595.94
14:18:42	34.50	0.50	1595.94
14:18:43	34.50	0.00	1595.94
14:18:44	34.50	0.00	1595.94
14:18:45	34.50	0.00	1595.94
14:18:46	34.50	0.00	1662.44
14:18:47	34.50	3.00	1595.94
14:18:48	34.50	0.00	1595.94
14:18:49	34.50	0.00	1595.94
14:18:50	34.50	0.00	1595.94
14:18:51	34.50	1.00	1595.94
14:18:52	34.50	0.00	1595.94
14:18:53	34.50	0.00	1595.94
14:18:54	34.50	0.00	1595.94
14:18:55	34.50	0.00	1595.94
14:18:56	34.50	0.00	1595.94
14:18:57	34.50	1.00	1595.94
14:18:58	34.50	3.50	1728.94
14:18:59	34.50	0.50	1595.94
14:19:00	34.50	0.00	1595.94
14:19:01	34.50	0.50	1595.94
14:19:02	34.50	0.00	1595.94
14:19:03	34.50	1.00	1595.94
14:19:04	34.50	5.00	1728.94
14:19:05	34.50	0.00	1595.94
14:19:06	34.50	0.00	1595.94
14:19:07	34.50	0.00	1595.94
14:19:08	34.50	0.00	1595.94
14:19:09	34.50	3.50	1662.44
14:19:10	34.50	2.50	1662.44
14:19:11	34.50	1.00	1595.94
14:19:12	34.50	1.00	1595.94
14:19:13	34.50	1.00	1595.94
14:19:14	34.50	0.00	1595.94
14:19:15	34.50	1.00	1595.94
14:19:16	34.50	4.50	1595.94
14:19:17	34.50	0.00	1595.94
14:19:18	34.50	0.00	1595.94
14:19:19	34.50	2.50	1595.94
14:19:20	34.50	0.00	1595.94
14:19:21	34.50	0.00	1662.44
14:19:22	34.50	3.00	1662.44
14:19:23	34.50	1.00	1595.94
14:19:24	34.50	0.00	1595.94
14:19:25	34.50	0.00	1595.94
14:19:26	34.50	0.00	1595.94
14:19:27	34.50	1.00	1662.44
14:19:28	34.50	4.00	1662.44
14:19:29	34.50	0.00	1595.94
14:19:30	34.50	0.00	1662.44
14:19:31	34.50	20.00	2393.92
14:19:32	34.50	39.50	2460.42
14:19:33	34.50	40.00	2526.91
14:19:34	34.50	43.50	2460.42
14:19:35	34.50	35.00	2393.92
14:19:36	34.50	18.50	1795.44
14:19:37	34.50	0.00	1595.94
14:19:38	34.50	0.00	1595.94
14:19:39	34.50	3.00	1728.94
14:19:40	34.50	12.50	1861.94
14:19:41	34.50	0.00	1595.94
14:19:42	34.50	1.00	1595.94
14:19:43	34.50	0.00	1595.94
14:19:44	34.50	0.00	1595.94
14:19:46	34.50	4.50	1728.94
14:19:47	34.50	0.00	1595.94
14:19:48	34.50	0.00	1595.94
14:19:49	34.50	1.00	1595.94
14:19:50	34.50	0.00	1595.94
14:19:51	34.50	1.00	1595.94
14:19:52	34.50	0.00	1595.94
14:19:53	34.50	0.00	1595.94
14:19:54	34.50	0.00	1595.94
14:19:55	34.50	0.50	1595.94
14:19:56	34.50	0.00	1595.94
14:19:57	34.50	0.00	1595.94
14:19:58	34.50	4.50	1595.94
14:19:59	34.50	0.00	1595.94
14:20:00	34.50	0.00	1595.94
14:20:01	34.50	0.00	1595.94
14:20:02	34.50	0.50	1595.94
14:20:03	34.50	0.00	1595.94
14:20:04	34.50	5.50	1662.44
14:20:05	34.50	0.00	1595.94
14:20:06	34.50	0.00	1595.94
14:20:07	34.50	0.00	1595.94
14:20:08	34.50	1.00	1595.94
14:20:09	34.50	1.00	1728.94
14:20:10	34.50	3.00	1595.94
14:20:11	34.50	0.00	1595.94
14:20:12	34.50	0.00	1595.94
14:20:13	34.50	0.00	1595.94
14:20:14	34.50	0.00	1595.94
14:20:15	34.50	3.00	1595.94
14:20:16	34.50	1.50	1595.94
14:20:17	34.50	0.00	1595.94
14:20:18	34.50	0.00	1595.94
14:20:19	34.50	0.00	1595.94
14:20:20	34.50	0.00	1662.44
14:20:21	34.50	4.00	1595.94
14:20:22	34.50	0.00	1595.94
14:20:23	34.50	0.00	1595.94
14:20:24	34.50	0.00	1595.94
14:20:25	34.50	3.50	1595.94
14:20:26	34.50	0.00	1662.44
14:20:27	34.50	3.50	1595.94
14:20:28	34.50	0.00	1595.94
14:20:29	34.50	1.00	1595.94
14:20:30	34.50	0.00	1595.94
14:20:31	34.50	1.00	1595.94
14:20:32	34.50	0.00	1728.94
14:20:33	34.50	2.50	1595.94
14:20:34	34.50	0.50	1595.94
14:20:35	34.50	0.00	1595.94
14:20:36	34.50	0.00	1994.93
14:20:37	35.00	33.50	2460.42
14:20:38	35.00	38.00	2393.92
14:20:39	34.50	40.50	2393.92
14:20:40	34.50	36.50	2393.92
14:20:41	34.50	40.50	1662.44
14:20:42	34.50	3.00	1595.94
14:20:43	34.50	0.00	1595.94
14:20:44	34.50	0.00	1662.44
14:20:45	34.50	3.50	1595.94
14:20:46	34.50	0.00	1595.94
14:20:47	34.50	0.00	1595.94
14:20:48	34.50	1.00	1595.94
14:20:49	34.50	1.00	1595.94
14:20:50	34.50	0.00	1728.94
14:20:51	34.50	2.50	1595.94
14:20:52	34.50	0.00	1595.94
14:20:53	34.50	0.00	1595.94
14:20:54	34.50	0.00	1595.94
14:20:55	34.50	2.50	1595.94
14:20:56	34.50	3.50	1728.94
14:20:58	34.50	0.00	1595.94
14:20:59	34.50	0.00	1595.94
14:21:00	34.50	0.00	1595.94
14:21:01	34.50	0.00	1595.94
14:21:02	34.50	1.00	1595.94
14:21:03	34.50	3.50	1595.94
14:21:04	34.50	0.00	1595.94
14:21:05	34.50	1.00	1595.94
14:21:06	34.50	0.00	1595.94
14:21:07	34.50	0.00	1595.94
14:21:08	34.50	1.00	1595.94
14:21:09	34.50	4.00	1662.44
14:21:10	34.50	0.00	1595.94
14:21:11	34.50	0.50	1595.94
14:21:12	34.50	0.00	1595.94
14:21:13	34.50	0.00	1595.94
14:21:14	34.50	0.00	1595.94
14:21:15	34.50	4.00	1728.94
14:21:16	34.50	1.00	1595.94
14:21:17	34.50	0.00	1595.94
14:21:18	34.50	2.50	1595.94
14:21:19	34.50	0.00	1595.94
14:21:20	34.50	1.00	1662.44
14:21:21	34.50	5.50	1662.44
14:21:22	34.50	0.00	1595.94
14:21:23	34.50	1.00	1595.94
14:21:24	34.50	0.00	1595.94
14:21:25	34.50	0.00	1595.94
14:21:26	34.50	1.00	1595.94
14:21:27	34.50	4.00	1595.94
14:21:28	34.50	1.00	1595.94
14:21:29	34.50	1.00	1595.94
14:21:30	34.50	0.00	1595.94
14:21:31	34.50	0.00	1595.94
14:21:32	34.50	6.00	1728.94
14:21:33	34.50	0.00	1595.94
14:21:34	34.50	0.00	1595.94
14:21:35	34.50	0.00	1595.94
14:21:36	34.50	0.00	1595.94
14:21:37	34.50	0.00	1595.94
14:21:38	34.50	4.00	1595.94
14:21:39	34.50	1.00	1595.94
14:21:40	34.50	0.00	1595.94
14:21:41	34.50	0.00	1595.94
14:21:42	34.50	11.00	1928.44
14:21:43	34.50	37.50	2460.42
14:21:44	34.50	41.50	2526.91
14:21:45	34.50	41.00	2393.92
14:21:46	34.50	37.50	2327.42
14:21:47	34.50	27.00	1861.94
14:21:48	34.50	1.00	1595.94
14:21:49	34.50	0.00	1662.44
14:21:50	34.50	4.00	1595.94
14:21:51	34.50	1.00	1595.94
14:21:52	34.50	0.00	1595.94
14:21:53	34.50	0.00	1595.94
14:21:54	34.50	0.00	1595.94
14:21:55	34.50	0.50	1595.94
14:21:56	34.50	4.00	1595.94
14:21:57	34.50	0.50	1595.94
14:21:58	34.50	1.00	1595.94
14:21:59	34.50	1.00	1595.94
14:22:00	34.50	0.50	1595.94
14:22:01	34.50	1.00	1728.94
14:22:02	34.50	5.50	1595.94
14:22:03	34.50	1.50	1595.94
14:22:04	34.50	1.00	1595.94
14:22:05	34.50	2.00	1595.94
14:22:06	34.50	2.50	1595.94
14:22:07	34.50	1.00	1595.94
14:22:08	34.50	4.00	1595.94
14:22:09	34.50	1.00	1595.94
14:22:11	34.50	1.00	1595.94
14:22:12	34.50	1.00	1595.94
14:22:13	34.50	1.00	1595.94
14:22:14	34.50	3.50	1595.94
14:22:15	34.50	1.00	1595.94
14:22:16	34.50	1.00	1595.94
14:22:17	34.50	1.00	1595.94
14:22:18	34.50	1.00	1595.94
14:22:19	34.50	2.50	1595.94
14:22:20	34.50	5.00	1728.94
14:22:21	34.50	1.00	1595.94
14:22:22	34.50	1.50	1595.94
14:22:23	34.50	1.50	1595.94
14:22:24	34.50	1.00	1595.94
14:22:25	34.50	2.50	1595.94
14:22:26	34.50	4.00	1595.94
14:22:27	34.50	1.00	1595.94
14:22:28	34.50	0.50	1595.94
14:22:29	34.50	1.00	1595.94
14:22:30	34.50	1.00	1595.94
14:22:31	34.50	1.50	1728.94
14:22:32	34.50	4.00	1595.94
14:22:33	34.50	0.50	1595.94
14:22:34	34.50	1.00	1595.94
14:22:35	34.50	0.50	1595.94
14:22:36	34.50	1.00	1595.94
14:22:37	34.50	2.00	1662.44
14:22:38	34.50	7.00	1595.94
14:22:39	34.50	0.50	1595.94
14:22:40	34.50	2.00	1595.94
14:22:41	34.50	1.00	1595.94
14:22:42	34.50	1.00	1595.94
14:22:43	34.50	1.00	1662.44
14:22:44	34.50	4.50	1595.94
14:22:45	34.50	1.50	1595.94
14:22:46	34.50	1.50	1595.94
14:22:47	34.50	1.00	1662.44
14:22:48	35.00	26.00	2460.42
14:22:49	35.00	41.00	2393.92
14:22:50	35.00	35.50	2460.42
14:22:51	34.50	42.00	2460.42
14:22:52	35.00	42.00	2460.42
14:22:53	34.50	13.50	1728.94
14:22:54	34.50	1.00	1595.94
14:22:55	34.50	6.00	1728.94
14:22:56	34.50	1.50	1595.94
14:22:57	34.50	0.50	1595.94
14:22:58	34.50	2.00	1595.94
14:22:59	34.50	0.50	1595.94
14:23:00	34.50	2.00	1595.94
14:23:01	34.50	5.50	1728.94
14:23:02	34.50	1.00	1595.94
14:23:03	34.50	0.50	1595.94
14:23:04	34.50	4.00	1595.94
14:23:05	34.50	1.50	1595.94
14:23:06	34.50	1.00	1595.94
14:23:07	34.50	0.50	1595.94
14:23:08	34.50	2.00	1595.94
14:23:09	34.50	2.00	1595.94
14:23:10	34.50	5.00	1728.94
14:23:11	34.50	1.00	1595.94
14:23:12	34.50	1.00	1595.94
14:23:13	34.50	8.50	1595.94
14:23:14	34.50	1.50	1595.94
14:23:15	34.50	0.50	1595.94
14:23:16	34.50	1.00	1595.94
14:23:17	34.50	0.50	1595.94
14:23:18	34.50	1.00	1662.44
14:23:19	34.50	3.50	1595.94
14:23:20	34.50	1.00	1595.94
14:23:21	34.50	0.50	1595.94
14:23:23	34.50	2.00	1595.94
14:23:24	34.50	0.50	1595.94
14:23:25	34.50	4.50	1595.94
14:23:26	34.50	2.00	1595.94
14:23:27	34.50	1.00	1595.94
14:23:28	34.50	1.00	1595.94
14:23:29	34.50	2.00	1595.94
14:23:30	34.50	0.50	1595.94
14:23:31	34.50	0.50	1595.94
14:23:32	34.50	2.00	1595.94
14:23:33	34.50	1.00	1595.94
14:23:34	34.50	1.50	1595.94
14:23:35	34.50	1.00	1595.94
14:23:36	34.50	1.00	1662.44
14:23:37	34.50	4.50	1595.94
14:23:38	34.50	1.00	1595.94
14:23:39	34.50	2.00	1595.94
14:23:40	34.50	1.50	1595.94
14:23:41	34.50	1.50	1595.94
14:23:42	34.50	1.00	1728.94
14:23:43	34.50	6.50	1595.94
14:23:44	34.50	1.50	1595.94
14:23:45	34.50	1.00	1595.94
14:23:46	34.50	1.00	1595.94
14:23:47	34.50	1.50	1595.94
14:23:48	34.50	1.00	1728.94
14:23:49	34.50	4.50	1595.94
14:23:50	34.50	1.00	1595.94
14:23:51	34.50	1.00	1595.94
14:23:52	34.50	1.00	1595.94
14:23:53	34.50	1.50	2194.43
14:23:54	34.50	43.00	2393.92
14:23:55	35.00	35.00	2460.42
14:23:56	35.50	40.50	2393.92
14:23:57	34.50	40.50	2460.42
14:23:58	34.50	41.00	1994.93
14:23:59	34.50	0.50	1662.44
14:24:00	34.50	4.50	1662.44
14:24:01	34.50	1.00	1595.94
14:24:02	34.50	0.50	1595.94
14:24:03	34.50	1.00	1595.94
14:24:04	34.50	1.50	1595.94
14:24:05	34.50	2.50	1595.94
14:24:06	34.50	1.00	1595.94
14:24:07	34.50	1.00	1595.94
14:24:08	34.50	2.00	1595.94
14:24:09	34.50	1.00	1595.94
14:24:10	34.50	0.50	1595.94
14:24:11	34.50	1.00	1595.94
14:24:12	34.50	4.00	1662.44
14:24:13	34.50	0.50	1595.94
14:24:14	34.50	2.00	1595.94
14:24:15	34.50	1.00	1595.94
14:24:16	34.50	1.00	1595.94
14:24:17	34.50	1.00	1595.94
14:24:18	34.50	5.00	1662.44
14:24:19	34.50	1.00	1595.94
14:24:20	34.50	1.00	1595.94
14:24:21	34.50	1.00	1595.94
14:24:22	34.50	0.50	1595.94
14:24:23	34.50	2.50	1662.44
14:24:24	34.50	3.50	1662.44
14:24:25	34.50	1.50	1595.94
14:24:26	34.50	0.50	1595.94
14:24:27	34.50	1.00	1595.94
14:24:28	34.50	6.00	1728.94
14:24:29	34.50	7.00	1728.94
14:24:30	34.50	2.50	1595.94
14:24:31	34.50	3.00	1595.94
14:24:32	34.50	1.00	1595.94
14:24:33	34.50	4.00	1595.94
14:24:35	34.50	3.50	1595.94
14:24:36	34.50	6.00	1595.94
14:24:37	34.50	0.00	1595.94
14:24:38	34.50	0.00	1595.94
14:24:39	34.50	2.00	1595.94
14:24:40	34.50	0.00	1595.94
14:24:41	34.50	0.00	1662.44
14:24:42	34.50	2.50	1662.44
14:24:43	34.50	1.50	1595.94
14:24:44	34.50	0.00	1595.94
14:24:45	34.50	0.00	1595.94
14:24:46	34.50	0.00	1595.94
14:24:47	34.50	1.00	1662.44
14:24:48	34.50	5.00	1662.44
14:24:49	34.50	0.00	1595.94
14:24:50	34.50	0.00	1595.94
14:24:51	34.50	1.00	1595.94
14:24:52	34.50	0.00	1595.94
14:24:53	34.50	0.00	1662.44
14:24:54	34.50	3.00	1662.44
14:24:55	34.50	0.00	1595.94
14:24:56	34.50	0.00	1595.94
14:24:57	34.50	1.50	1595.94
14:24:58	34.50	0.00	1595.94
14:24:59	34.50	12.00	2260.92
14:25:00	34.50	43.00	2393.92
14:25:01	34.50	36.50	2393.92
14:25:02	34.50	39.00	2393.92
14:25:03	34.50	40.50	2393.92
14:25:04	34.50	24.50	1994.93
14:25:05	34.50	3.00	1728.94
14:25:06	34.50	0.00	1595.94
14:25:07	34.50	3.00	1595.94
14:25:08	34.50	0.00	1595.94
14:25:09	34.50	0.00	1595.94
14:25:10	34.50	0.00	1595.94
14:25:11	34.50	4.00	1662.44
14:25:12	34.50	0.00	1595.94
14:25:13	34.50	2.50	1595.94
14:25:14	34.50	0.00	1595.94
14:25:15	34.50	0.00	1595.94
