"(PDH-CSV 4.0) (India Standard Time)(-330)","\\LAB2-PC15\Processor Information(_Total)\% Processor Time","\\LAB2-PC15\Processor(_Total)\% C3 Time","\\LAB2-PC15\Processor(_Total)\% Idle Time","\\LAB2-PC15\Processor(_Total)\DPC Rate","\\LAB2-PC15\Processor(_Total)\% Interrupt Time","\\LAB2-PC15\Processor(_Total)\% C2 Time","\\LAB2-PC15\Processor(_Total)\% User Time","\\LAB2-PC15\Processor(_Total)\% C1 Time","\\LAB2-PC15\Processor(_Total)\% Processor Time","\\LAB2-PC15\Processor(_Total)\C1 Transitions/sec","\\LAB2-PC15\Processor(_Total)\% DPC Time","\\LAB2-PC15\Processor(_Total)\C2 Transitions/sec","\\LAB2-PC15\Processor(_Total)\% Privileged Time","\\LAB2-PC15\Processor(_Total)\C3 Transitions/sec","\\LAB2-PC15\Processor(_Total)\DPCs Queued/sec","\\LAB2-PC15\Processor(_Total)\Interrupts/sec","\\LAB2-PC15\Memory\Pool Paged Bytes","\\LAB2-PC15\Memory\Free & Zero Page List Bytes","\\LAB2-PC15\Memory\Cache Bytes Peak","\\LAB2-PC15\Memory\System Code Resident Bytes","\\LAB2-PC15\Memory\Available Bytes","\\LAB2-PC15\Memory\Commit Limit","\\LAB2-PC15\Memory\Transition Pages RePurposed/sec","\\LAB2-PC15\Memory\Pages Output/sec","\\LAB2-PC15\Memory\Page Reads/sec","\\LAB2-PC15\Memory\Available KBytes","\\LAB2-PC15\Memory\Demand Zero Faults/sec","\\LAB2-PC15\Memory\Pages/sec","\\LAB2-PC15\Memory\Cache Bytes","\\LAB2-PC15\Memory\Pool Nonpaged Bytes","\\LAB2-PC15\Memory\Page Faults/sec","\\LAB2-PC15\Memory\System Cache Resident Bytes","\\LAB2-PC15\Memory\Transition Faults/sec","\\LAB2-PC15\Memory\Standby Cache Reserve Bytes","\\LAB2-PC15\Memory\Page Writes/sec","\\LAB2-PC15\Memory\System Code Total Bytes","\\LAB2-PC15\Memory\Standby Cache Core Bytes","\\LAB2-PC15\Memory\System Driver Resident Bytes","\\LAB2-PC15\Memory\Standby Cache Normal Priority Bytes","\\LAB2-PC15\Memory\Pool Paged Allocs","\\LAB2-PC15\Memory\Pool Nonpaged Allocs","\\LAB2-PC15\Memory\% Committed Bytes In Use","\\LAB2-PC15\Memory\Available MBytes","\\LAB2-PC15\Memory\Free System Page Table Entries","\\LAB2-PC15\Memory\Modified Page List Bytes","\\LAB2-PC15\Memory\Cache Faults/sec","\\LAB2-PC15\Memory\Committed Bytes","\\LAB2-PC15\Memory\System Driver Total Bytes","\\LAB2-PC15\Memory\Pages Input/sec","\\LAB2-PC15\Memory\Pool Paged Resident Bytes","\\LAB2-PC15\Memory\Write Copies/sec"
"07/01/2011 13:10:43.631","0.16934306569342805","98.369883011698832","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2713.8366440802165","10.999337908947084","1887.8863610992812","202289152","34766848","100171776","11280384","133128192","3311497216","0","0","0","130008","160.99030939458913","0","18096128","41459712","184.98886483229185","18096128","22.998615627798447","24850432","0","7077888","34217984","4870144","39292928","150341","102413","88.62977150695572","126","33557497","2379776","0.99993980990428033","2934972416","6193152","0","81416192","0"
"07/01/2011 13:10:44.630","0.069412478171604342","98.365759019693627","99.9305875218284","0","0","0","0","0","0.069412478171604342","0","0","0","0","2734.7256901421674","9.0089792134990869","1893.8876302155859","202289152","34750464","100171776","11280384","133255168","3311497216","0","0","0","130132","161.16062815259477","0","18034688","41472000","184.18357503153689","18034688","23.022946878942111","24993792","0","7077888","34217984","4870144","39292928","150342","102418","88.63063733887796","127","33557497","2387968","0","2935001088","6193152","0","81416192","0"
"07/01/2011 13:10:45.630","0.94927507249275012","97.454394560543946","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2844.6645068301318","16.997995295645779","1960.7687514565514","202289152","34717696","100171776","11280384","133324800","3311497216","0","0","0","130200","359.95754743720471","0","17993728","41451520","393.95353802849627","17993728","31.996226438862642","25100288","0","7077888","34217984","4870144","39288832","150348","102417","88.757543560622452","127","33557497","2396160","1.9997641524289151","2939203584","6193152","0","81416192","0"
"07/01/2011 13:10:46.630","0.16934306569342805","98.378362163783621","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","3173.8367231385346","7.9995884641172896","2025.8957785377036","202289152","34717696","100171776","11280384","133427200","3311497216","0","0","0","130300","160.99171784036045","0","17969152","41459712","183.99053467469767","17969152","22.998816834337209","25202688","0","7077888","34217984","4870144","39288832","150359","102440","88.757543560622452","127","33557497","2396160","0","2939203584","6193152","0","81416192","0"
"07/01/2011 13:10:47.630","0.16934306569342805","98.194970502949701","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","3000.8477228681827","9.9994925787010427","1993.8988201929878","202289152","34799616","100171776","11354112","133558272","3311497216","0","0","0","130428","160.99183051708678","0","17911808","41472000","202.98969934763116","17911808","40.997919572674277","25247744","0","7077888","34217984","4870144","39292928","150362","102446","88.757667250897072","127","33557497","2433024","0.99994925787010425","2939207680","6193152","0","81387520","0"
"07/01/2011 13:10:48.630","0.94926507349265554","97.548955104489551","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2672.9653887099043","12.999831669745138","1923.9750871222805","202289152","34717696","100171776","11354112","133611520","3311497216","0","0","0","130480","349.9954680315999","0","17846272","41480192","380.99506662868447","17846272","29.999611545565706","25387008","0","7077888","34217984","4870144","39288832","150334","102417","88.750493214969978","127","33557497","2519040","0.99998705151885681","2938970112","6193152","0","81293312","0"
"07/01/2011 13:10:49.630","0.16934306569342805","98.314048595140491","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2701.7645657856519","19.998257333720591","1910.8334882370027","202289152","34889728","100171776","11354112","133922816","3311497216","0","0","0","130784","160.98597153645076","0","17784832","41447424","184.98388033691549","17784832","23.99790880046471","25522176","0","7077888","34217984","4870144","39292928","150338","102429","88.748761551125526","127","33557497","2617344","0.99991286668602963","2938912768","6193152","0","81190912","0"
"07/01/2011 13:10:50.630","0","98.346315368463152","101.3905109489051","0","0","0","0","0","0","0","0","0","0","2696.930156797077","10.999715137103392","1898.9508223053947","202289152","34889728","100171776","11354112","134082560","3311497216","0","0","0","130940","163.99575295317783","0","17690624","41467904","186.99515733075765","17690624","22.999404377579818","25681920","0","7077888","34217984","4870144","39292928","150343","102406","88.749256312223935","127","33557497","2703360","0","2938929152","6193152","0","81092608","0"
"07/01/2011 13:10:51.630","1.7291970802919665","97.4989901009899","98.270802919708032","0","0","0","0.77993200679932007","0","1.7291970802919665","0","0","0","0.77992200779922016","2724.8369355251871","17.99892287686362","1930.8844486235362","202289152","34856960","100171776","11354112","134180864","3311497216","0","0","0.99994015982575668","131036","353.97881657831783","0.99994015982575668","17608704","41476096","386.97684185256782","17608704","29.9982047947727","25817088","0","7077888","34217984","4870144","39288832","150350","102421","88.749998453871569","127","33557497","2797568","2.99982047947727","2938953728","6193152","0.99994015982575668","81002496","0"
"07/01/2011 13:10:52.630","0.16934306569342805","98.362493750624935","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2718.8639350584272","8.9995496195387439","1897.9050197649485","202289152","34902016","100171776","11354112","134385664","3311497216","0","0","0","131236","168.99154285578308","0","17555456","41443328","191.9903918834932","17555456","23.99879898543665","25976832","0","7077888","34217984","4870144","39288832","150354","102430","88.749008931674737","128","33557497","2875392","0","2938920960","6193152","0","80924672","0"
"07/01/2011 13:10:53.631","0.16934306569342805","98.363953604639534","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2717.6756792505516","11.998568120311488","1877.7759108287478","202289152","34902016","100171776","11354112","134438912","3311497216","0","0","0","131288","165.98019233097557","0","17539072","41455616","189.97732857159855","17539072","22.997255563930349","26025984","0","7077888","34217984","4870144","39292928","150355","102404","88.749503692773146","128","33557497","2994176","0.99988067669262393","2938937344","6193152","0","80805888","0"
"07/01/2011 13:10:54.630","0.85011518868133296","97.551145786322266","99.149874802309554","0","0","0","0.78070271050972984","0","0.85012519769044337","0","0","0","0","2736.5647144789255","8.0075046509990493","1918.7983019956473","202289152","34832384","100171776","11354112","134471680","3311497216","0","0","0","131320","350.32832848120842","0","17494016","41443328","381.35740900382973","17494016","30.028142441246437","26132480","0","7077888","34217984","4870144","39288832","150362","102404","88.750493214969978","128","33557497","3112960","1.0009380813748812","2938970112","6193152","0","80662528","0"
"07/01/2011 13:10:55.630","0.16934306569342805","98.292940705929411","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2784.8606322683781","16.999149281350959","1926.9035685390177","202289152","34832384","100171776","11354112","134594560","3311497216","0","0","0","131440","164.99174302487697","0","17403904","41451520","188.99054201031362","17403904","22.998849027710126","26251264","0","7077888","34217984","4870144","39292928","150366","102425","88.75160642744143","128","33557497","3170304","0.99994995772652717","2939006976","6193152","0","80642048","0"
"07/01/2011 13:10:56.630","0.16934306569342805","98.392870712928698","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2685.994360000378","5.9999874013411274","1868.9960755177613","202289152","34832384","100171776","11354112","134656000","3311497216","0","0","0","131500","160.99966193598692","0","17367040","41435136","183.99961364112789","17367040","22.999951705140987","26312704","0","7077888","34217984","4870144","39292928","150335","102422","88.752595949638263","128","33557497","3289088","0","2939039744","6193152","0","80625664","0"
"07/01/2011 13:10:57.630","0.16934306569342805","98.237426257374267","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2744.7031913218443","13.998486221677895","1899.7945586562857","202289152","34918400","100171776","11354112","134807552","3311497216","0","0","0","131648","160.98259154929579","0","17346560","41447424","184.97999650074362","17346560","22.997513078470828","26378240","0","7077888","34217984","4870144","39292928","150337","102429","88.752843330187474","128","33557497","3403776","0.99989187297699245","2939047936","6193152","0","80613376","0"
"07/01/2011 13:10:58.630","0.94926507349265554","97.608879112088786","99.050734926507346","0","0","0","0.77993200679932007","0","0.94926507349265554","0","0","0","0","2679.8264993389621","9.9993526094737391","1897.8771252781157","202289152","34910208","100171776","11354112","134844416","3311497216","0","0","0","131684","340.9779239830545","0","17342464","41459712","372.97585233337048","17342464","30.997993089368592","26427392","0","7077888","34222080","4870144","39284736","150344","102418","88.753090710736686","128","33557497","3518464","0.99993526094737395","2939056128","6193152","0","80572416","0"
"07/01/2011 13:10:59.630","0.16934306569342805","98.428577142285761","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2783.8538629216005","16.99910763996667","1931.8985859068005","202289152","34930688","100171776","11354112","135024640","3311497216","0","0","0","131860","152.99196875970003","0","17207296","41472000","176.99070895730003","17207296","22.99879268936667","26583040","0","7077888","34222080","4870144","39288832","150346","102426","88.752595949638263","128","33557497","3547136","0.99994750823333356","2939039744","6193152","0","80547840","0"
"07/01/2011 13:11:00.630","0","98.335086491350864","101.3905109489051","0","0","0","0","0","0","0","0","0","0","2756.998070302715","8.9999937006617454","1912.9986610406577","202289152","34922496","100171776","11354112","135168000","3311497216","0","0","0.99999930007352733","132000","166.99988311227906","0.99999930007352733","17080320","41447424","192.99986491419077","17080320","26.999981101985238","26742784","0","7077888","34222080","4870144","39280640","150350","102422","88.752101188539839","128","33557497","3551232","0","2939023360","6193152","0.99999930007352733","80531456","0"
"07/01/2011 13:11:01.630","1.7291870812918719","97.4017898210179","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2716.693860547568","25.997070435861897","1896.7862544934621","202289152","34865152","100171776","11354112","135155712","3311497216","0","0","0","131988","348.9606762352231","0","17059840","41463808","380.95707061782241","17059840","29.996619733686803","26791936","0","7077888","34222080","4870144","39276544","150352","102408","88.752224878814459","128","33557497","3559424","1.9997746489124535","2939027456","6193152","0","80519168","0"
"07/01/2011 13:11:02.630","0.16934306569342805","98.384951504849511","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2747.8557526252007","8.9995275741000018","1912.899583250367","202289152","34861056","100171776","11354112","135229440","3311497216","0","0","0","132060","160.9915488255667","0","17010688","41472000","183.99034151493336","17010688","22.99879268936667","26869760","0","7077888","34222080","4870144","39276544","150352","102414","88.752472259363671","128","33557497","3567616","0","2939035648","6193152","0","80515072","0"
"07/01/2011 13:11:03.631","0.16934306569342805","98.328187181281862","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","3010.7966419072559","7.9994596928787933","1980.8662064491114","202289152","34844672","100171776","11354112","135311360","3311497216","0","0","0","132140","164.98885616562512","0","16936960","41447424","188.98723524426148","16936960","22.998446617026531","26963968","0","7077888","34222080","4870144","39280640","150323","102380","88.75296702046208","129","33557497","3567616","0.99993246160984917","2939052032","6193152","0","80510976","0"
"07/01/2011 13:11:04.630","0.85012519769044337","97.337793748152706","99.149874802309554","0","0","0","0.78070271050972984","0","0.85012519769044337","0","0","0","0","3124.9341632460614","15.014097517197605","2064.9388785319106","202289152","34758656","100171776","11354112","135229440","3311497216","0","0","1.0009398344798404","132060","352.33082173690377","1.0009398344798404","16936960","41463808","384.36089644025867","16936960","31.029134868875051","26972160","0","7077888","34222080","4870144","39276544","150305","102378","88.754203923208124","128","33557497","3592192","1.0009398344798404","2939092992","6193152","1.0009398344798404","80490496","0"
"07/01/2011 13:11:05.630","0.16934306569342805","98.338846115388463","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2873.8602012892029","10.999464931865425","1982.9035418081035","202289152","34820096","100171776","11354112","135307264","3311497216","0","0","0.99995135744231145","132136","162.99207126309676","0.99995135744231145","16936960","41476096","187.99085519915454","16936960","22.998881221173164","26984448","0","7077888","34222080","4870144","39280640","150306","102384","88.755688206503393","129","33557497","3629056","1.9999027148846229","2939142144","6193152","0.99995135744231145","80482304","0"
"07/01/2011 13:11:06.630","0.16934306569342805","98.38385161483852","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2644.8352439565947","8.9994393934250869","1916.8805907995434","202289152","34820096","100171776","11354112","135319552","3311497216","0","0","0","132148","160.989971371271","0","16932864","41451520","183.98853871002399","16932864","22.998567338752999","26996736","0","7077888","34222080","4870144","39280640","150306","102379","88.75655403842562","129","33557497","3637248","0","2939170816","6193152","0","80470016","0"
"07/01/2011 13:11:07.630","0.94927507249275012","97.383691630836921","99.050734926507346","0","0","0","0.77993200679932007","0","0.94926507349265554","0","0","0","0","2701","23","1928","202289152","34758656","100171776","11354112","135262208","3311497216","0","0","0","132092","341","0","16936960","41463808","373","16936960","32","27004928","0","7077888","34222080","4870144","39276544","150308","102402","88.757048799524043","128","33557497","3649536","2","2939187200","6193152","0","80453632","0"
"07/01/2011 13:11:08.630","0.16934306569342805","98.366023397660229","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2697.8385512098916","11.99928191790908","1882.8873209518997","202289152","34758656","100171776","11354112","135282688","3311497216","0","0","0","132112","160.99036573194681","0","17186816","41472000","247.98515963678764","17186816","22.998623675992402","27025408","0","7077888","34222080","4870144","39276544","150310","102405","88.757543560622452","129","33557497","3657728","63.996170228848428","2939203584","6193152","0","80449536","0"
"07/01/2011 13:11:09.630","0.16934306569342805","98.221647835216473","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2744.7051122072348","16.998173736802546","1929.7926654134656","202289152","34672640","100171776","11354112","135229440","3311497216","0","0","0","132060","160.98270421324764","0","17166336","41443328","184.98012595932184","17166336","23.997421746074185","27054080","0","7077888","34222080","4870144","39280640","150311","102403","88.758656773093904","128","33557497","3665920","0.99989257275309096","2939240448","6193152","0","80437248","0"
"07/01/2011 13:11:10.630","0.16934306569342805","97.191770822917718","99.830656934306575","0","0","0","0.77992200779922016","0","0.16934306569342805","0","0.77993200679932007","0","0.77993200679932007","2725.7805975565416","21.998229327308845","1944.8434564370775","202289152","34541568","100171776","11354112","135114752","3311497216","0","0","0","131948","358.97110584108526","0","17158144","41459712","390.96853031717086","17158144","36.997022050473966","27074560","0","7077888","34222080","4870144","39276544","150319","102408","88.757543560622452","128","33557497","3649536","0.99991951487767472","2939203584","6193152","0","80429056","0"
"07/01/2011 13:11:11.630","0.16934306569342805","98.32064793520648","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2748.8970645462473","12.999513219025541","1922.9279938604705","202289152","34459648","100171776","11354112","135065600","3311497216","0","0","0","131900","160.99397140485479","0","17141760","41476096","190.99284806414448","17141760","28.998914103980052","27095040","0","7077888","34217984","4870144","39292928","150325","102386","88.758285702270086","128","33557497","3670016","0.99996255530965705","2939228160","6193152","0","80416768","0"
"07/01/2011 13:11:12.630","0.16934306569342805","98.401269873012694","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2705.0170398292448","6.0000377962940732","1879.0118365394273","202289152","34349056","100171776","11354112","134967296","3311497216","0","0","0","131804","161.00101420055765","0","17137664","41488384","185.00116538573394","17137664","26.000163783940984","27107328","0","7077888","34217984","4870144","39292928","150327","102394","88.758656773093904","128","33557497","3682304","0","2939240448","6193152","0","80404480","0"
"07/01/2011 13:11:13.631","0.94926507349265554","97.554134586541338","99.050724927507247","1","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2692.6767778810436","9.9987997693317627","1912.7703958731663","202289152","34385920","100171776","11354112","135020544","3311497216","0","0","0","131856","340.9590721342131","0","17133568","41467904","372.95523139607474","17133568","30.996279284928463","27127808","0","7077888","34217984","4870144","39288832","150299","102381","88.758904153643115","128","33557497","3710976","1.9997599538663526","2939248640","6193152","0","80404480","0"
"07/01/2011 13:11:14.630","28.174890218685846","61.781199257451632","71.825109781314154","0","0.78071271951883892","7.2526581175716265","19.517687870852555","2.493264187094804","28.174890218685846","52.054633444995559","0","1983.081324125696","8.5877798606525744","7242.6014033565934","47.049380229130598","1878.9720572357051","202289152","34623488","100171776","11354112","135278592","3311497216","0","0","0","132108","161.16915355085163","0","17125376","41476096","184.19331834383044","17125376","23.024164792978805","27144192","0","7077888","34217984","4870144","39292928","150299","102388","88.441143838183436","129","33557497","3727360","0","2928726016","6193152","0","80400384","0"
"07/01/2011 13:11:15.630","37.605839416058394","39.501089891010899","62.394160583941606","1","0.77992200779922016","13.675312468753125","24.177742225777422","6.0851314868513144","37.605839416058394","1616.911725831179","0","2652.8551692208521","13.258764123587641","8700.525000901107","81.99552351153784","1943.8938744686532","202289152","34615296","100171776","11354112","135389184","3311497216","0","0","0","132216","173.99050110984859","0","17010688","41484288","199.98908173545814","17010688","24.998635216932268","27258880","0","7077888","34217984","4870144","39297024","150301","102398","88.441267528458042","129","33557497","3731456","0.99994540867729065","2928730112","6193152","0","80396288","0"
"07/01/2011 13:11:16.630","37.605839416058394","31.770582941705825","62.394160583941606","1","0.77993200679932007","20.428437156284371","27.297440255974404","6.3982501749825023","37.605839416058394","681.96157547482119","0","6645.6255580728175","10.13904609539046","5973.663419188536","79.995492724319206","1915.892050747445","202289152","34635776","100171776","11354112","135520256","3311497216","0","0","0","132344","311.9824216248449","0","16912384","41463808","342.98067505551859","16912384","29.998309771619699","27373568","0","7077888","34217984","4870144","39292928","150305","102379","88.440278006261195","129","33557497","3735552","0.99994365905398996","2928697344","6193152","0","80396288","0"
"07/01/2011 13:11:17.630","36.825907409259074","48.179362063793619","63.174092590740926","1","0","15.639166083391661","28.857304269573042","0","36.825907409259074","0","0","3629.7459442946119","7.7992700729927007","7800.4540251907074","69.995100854166068","1957.8629638922453","202289152","34631680","100171776","11354112","135634944","3311497216","0","0","0","132456","160.98873196458197","0","16797696","41476096","184.9870522574389","16797696","22.998390280654569","27488256","0","7077888","34217984","4870144","39297024","150306","102385","88.440278006261195","129","33557497","3739648","0.99993001220237243","2928697344","6193152","0","80392192","0"
"07/01/2011 13:11:18.630","39.165703429657043","40.011838816118392","60.834306569343063","0","0","20.033876612338766","25.737586241375865","2.4808719128087189","39.165693430656937","40.995853702064224","0","6067.3863479055053","13.258764123587641","6575.3349742627888","76.992213050218183","1922.8055285138903","202289152","34643968","100171776","11354112","135733248","3311497216","0","0","0.99989887078205431","132552","207.97896512266729","0.99989887078205431","16723968","41455616","231.9765380214366","16723968","22.997674027987248","27574272","0","7077888","34217984","4870144","39297024","150307","102385","88.440401696535815","129","33557497","3739648","0.99989887078205431","2928701440","6193152","0.99989887078205431","80392192","0"
"07/01/2011 13:11:19.630","15.76787321267873","70.822947705229481","84.232116788321164","0","0","10.880591940805919","10.139056094390561","0","15.767883211678836","0","0","3560.6000083281951","5.4594840515948411","3662.5885511109741","42.995169996661723","1931.7829868267545","202289152","34635776","100171776","11354112","135843840","3311497216","0","0","0","132660","315.96450509174662","0","16613376","41472000","347.96091067065765","16613376","29.996630230229108","27697152","0","7077888","34217984","4870144","39292928","150310","102401","88.440278006261195","129","33557497","3743744","1.9997753486819405","2928697344","6193152","0","80392192","0"
"07/01/2011 13:11:20.630","0","98.847825217478245","101.3905109489051","0","0","0","0","0","0","0","0","0","0","2857.8639798682593","8.9995716650854902","1951.9070989163197","202289152","34635776","100171776","11354112","135954432","3311497216","0","0","0","132768","16.99919092293926","0","16510976","41484288","18.999095737402701","16510976","1.9999048144634424","27807744","0","7077888","34217984","4870144","39292928","150312","102410","88.567184228005701","129","33557497","3743744","0","2932899840","6193152","0","80392192","0"
"07/01/2011 13:11:21.630","0.94926507349265554","98.279862013798621","99.050724927507247","0","0","0","0.77992200779922016","0","0.94927507249275012","0","0","0","0","3225.8261461123775","22.998760496151483","2048.8895763745386","202289152","34697216","100171776","11354112","136077312","3311497216","0","0","0","132888","160.99132347306039","0","16457728","41455616","183.99008396921187","16457728","22.998760496151483","27860992","0","7077888","34217984","4870144","39301120","150313","102376","88.567926369653335","129","33557497","3788800","0","2932924416","6193152","0","80392192","0"
"07/01/2011 13:11:22.630","0.16934306569342805","97.592970702929705","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","3065.8176028857674","9.9994050974747797","1997.8811384754608","202289152","34709504","100171776","11354112","136089600","3311497216","0","0","0","132900","323.98072515818285","0","16465920","41439232","355.97882147010216","16465920","30.998155802171816","27865088","0","7077888","34222080","4870144","39292928","150271","102393","88.567431608554912","129","33557497","3796992","1.9998810194949559","2932908032","6193152","0","80392192","0"
"07/01/2011 13:11:23.631","0.94926507349265554","98.335976402359762","99.050734926507346","0","0.77992200779922016","0","0","0","0.94926507349265554","0","0","0","0.77993200679932007","2679.8246237788821","10.999280172226754","1886.8765168174441","202289152","34684928","100171776","11354112","136077312","3311497216","0","0","0","132888","160.98946433895523","0","16461824","41476096","184.98789380563178","16461824","23.998429466676555","27873280","0","7077888","34222080","4870144","39297024","150272","102407","88.570400175145423","129","33557497","3796992","0.99993456111152312","2933006336","6193152","0","80392192","0"
"07/01/2011 13:11:24.630","0.069412478171604342","98.400350155174678","99.9305875218284","0","0","0","0","0","0.069412478171604342","0","0","0","0","2706.7252526130087","8.0080628775532805","1891.9048548219623","202289152","34619392","100171776","11354112","136024064","3311497216","0","0","0","132836","154.15521039290064","0","16461824","41496576","178.17939902556049","16461824","25.025196492353999","27885568","0","7077888","34222080","4870144","39297024","150273","102383","88.571513387616875","129","33557497","3796992","0","2933043200","6193152","0","80392192","0"
"07/01/2011 13:11:25.630","0.16934306569342805","97.779222077792213","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2705.823869245356","19.998698220586519","1912.8754847991006","202289152","34562048","100171776","11354112","135962624","3311497216","0","0","0","132776","276.98197035512328","0","16461824","41472000","312.97962715217903","16461824","34.997721886026412","27889664","0","7077888","34222080","4870144","39288832","150280","102404","88.635708640136755","129","33557497","3788800","1.9998698220586519","2935169024","6193152","0","80392192","0"
"07/01/2011 13:11:26.630","0.16934306569342805","98.42905709429057","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2674.8708172197516","5.9997102442312187","1882.9090649812308","202289152","34570240","100171776","11354112","135970816","3311497216","0","0","0","132784","153.99256293526796","0","16461824","41488384","177.99140391219282","16461824","23.998840976924875","27889664","0","7077888","34222080","4870144","39288832","150280","102408","88.636574472058982","129","33557497","3809280","0","2935197696","6193152","0","80392192","0"
"07/01/2011 13:11:27.630","0.16934306569342805","98.272002799720028","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2758.7036082257782","17.998066309555639","1924.7932025497003","202289152","34516992","100171776","11354112","135925760","3311497216","0","0","0","132740","153.983456203976","0","16457728","41500672","178.98077052280328","16457728","23.997421746074185","27893760","0","7077888","34222080","4870144","39292928","150280","102413","88.638182445628843","129","33557497","3821568","0.99989257275309096","2935250944","6193152","0","80392192","0"
"07/01/2011 13:11:28.630","0.94927507249275012","97.827987201279882","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2717.9743178226317","14.999858266129314","1884.9821887769172","202289152","34496512","100171776","11354112","135905280","3311497216","0","0","0","132720","270.99743934140292","0","16461824","41472000","302.99713697581211","16461824","30.999707083333913","27897856","0","7077888","34222080","4870144","39288832","150281","102393","88.638677206727266","129","33557497","3825664","0.99999055107528756","2935267328","6193152","0","80392192","0"
"07/01/2011 13:11:29.630","0.16934306569342805","98.402619738026203","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2697.6931694197497","7.999090198427723","1866.7876750580697","202289152","34582528","100171776","11354112","136003584","3311497216","0","0","0","132816","153.98248631973365","0","16457728","41500672","178.97964318982031","16457728","23.997270595283169","27906048","0","7077888","34222080","4870144","39292928","150282","102404","88.639790419198704","129","33557497","3870720","0.99988627480346537","2935304192","6193152","0","80392192","0"
"07/01/2011 13:11:30.630","0","98.336276372362761","100.61058894110589","0","0","0","0","0","0","0","0","0","0.77992200779922016","2737.8457384898247","12.999267567701869","1903.892726838797","202289152","34590720","100171776","11354112","136024064","3311497216","0","0","0.99994365905398996","132836","153.99132349431446","1.9998873181079799","16449536","41480192","179.98985862971821","16449536","24.998591476349748","27918336","0","7077888","34222080","4870144","39292928","150287","102406","88.639543038649506","129","33557497","3874816","0","2935296000","6193152","1.9998873181079799","80392192","0"
"07/01/2011 13:11:31.630","0.16934306569342805","97.830186981301864","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2722.8389608798961","10.999349456363884","1939.8852677587215","202289152","34549760","100171776","11354112","135995392","3311497216","0","0","0","132808","274.98373640909711","0","16449536","41492480","307.9817847781888","16449536","34.997930088430543","27934720","0","7077888","34222080","4870144","39288832","150293","102397","88.639790419198704","129","33557497","3866624","1.999881719338888","2935304192","6193152","0","80392192","0"
"07/01/2011 13:11:32.630","0.16934306569342805","98.400789921007899","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2734.0181793238803","11.000073142853942","1899.0126271163308","202289152","34562048","100171776","11354112","136011776","3311497216","0","0","1.0000066493503585","132824","154.00102399995521","1.0000066493503585","16453632","41504768","179.00119023371417","16453632","24.000159584408603","27938816","0","7077888","34222080","4870144","39288832","150298","102403","88.640161490022535","129","33557497","3866624","1.0000066493503585","2935316480","6193152","1.0000066493503585","80392192","0"
"07/01/2011 13:11:33.631","0.16934306569342805","98.357634236576345","99.830656934306575","0","0","0","0","0","0.16934306569342805","0","0","0","0","2713.6742573966403","13.998319677064467","1902.7715961038343","202289152","34484224","100171776","11354112","135950336","3311497216","0","0","0","132764","157.98103635544186","0","16449536","41484288","182.97803577877124","16449536","23.99711944639623","27947008","0","7077888","34226176","4870144","39292928","150299","102402","88.641274702493973","129","33557497","3866624","0.99987997693317632","2935353344","6193152","0","80392192","0"
